team,points,n,p_raw,p,mean,p_top,team_nr
KR (0%),18,97,0.02425,0.1220125786163522,23.184500000000003,0%,2
KR (0%),19,108,0.027,0.13584905660377358,23.184500000000003,0%,2
KR (0%),20,320,0.08,0.4025157232704402,23.184500000000003,0%,2
KR (0%),21,533,0.13325,0.670440251572327,23.184500000000003,0%,2
KR (0%),22,381,0.09525,0.47924528301886793,23.184500000000003,0%,2
KR (0%),23,667,0.16675,0.8389937106918239,23.184500000000003,0%,2
KR (0%),24,795,0.19875,1,23.184500000000003,0%,2
KR (0%),25,220,0.055,0.27672955974842767,23.184500000000003,0%,2
KR (0%),26,513,0.12825,0.6452830188679245,23.184500000000003,0%,2
KR (0%),27,250,0.0625,0.31446540880503143,23.184500000000003,0%,2
KR (0%),29,82,0.0205,0.10314465408805032,23.184500000000003,0%,2
Stjarnan (57%),24,30,0.0075,0.05181347150259068,30.750500000000002,57%,8
Stjarnan (57%),25,121,0.03025,0.20898100172711573,30.750500000000002,57%,8
Stjarnan (57%),26,155,0.03875,0.2677029360967185,30.750500000000002,57%,8
Stjarnan (57%),27,261,0.06525,0.4507772020725389,30.750500000000002,57%,8
Stjarnan (57%),28,449,0.11225,0.7754749568221072,30.750500000000002,57%,8
Stjarnan (57%),29,440,0.11,0.75993091537133,30.750500000000002,57%,8
Stjarnan (57%),30,479,0.11975,0.8272884283246977,30.750500000000002,57%,8
Stjarnan (57%),31,579,0.14475,1,30.750500000000002,57%,8
Stjarnan (57%),32,356,0.089,0.614853195164076,30.750500000000002,57%,8
Stjarnan (57%),33,334,0.0835,0.5768566493955096,30.750500000000002,57%,8
Stjarnan (57%),34,328,0.082,0.5664939550949915,30.750500000000002,57%,8
Stjarnan (57%),35,153,0.03825,0.26424870466321243,30.750500000000002,57%,8
Stjarnan (57%),36,145,0.03625,0.2504317789291883,30.750500000000002,57%,8
Stjarnan (57%),37,113,0.02825,0.19516407599309155,30.750500000000002,57%,8
Stjarnan (57%),38,28,0.007,0.04835924006908463,30.750500000000002,57%,8
Stjarnan (57%),39,21,0.00525,0.036269430051813475,30.750500000000002,57%,8
Stjarnan (57%),40,6,0.0015,0.010362694300518135,30.750500000000002,57%,8
Stjarnan (57%),42,2,5e-4,0.003454231433506045,30.750500000000002,57%,8
Valur (100%),33,1,2.5e-4,0.0018281535648994515,41.97899999999999,100%,12
Valur (100%),34,26,0.0065,0.047531992687385734,41.97899999999999,100%,12
Valur (100%),35,48,0.012,0.08775137111517367,41.97899999999999,100%,12
Valur (100%),36,85,0.02125,0.15539305301645337,41.97899999999999,100%,12
Valur (100%),37,169,0.04225,0.30895795246800734,41.97899999999999,100%,12
Valur (100%),38,186,0.0465,0.340036563071298,41.97899999999999,100%,12
Valur (100%),39,296,0.074,0.5411334552102376,41.97899999999999,100%,12
Valur (100%),40,493,0.12325,0.9012797074954295,41.97899999999999,100%,12
Valur (100%),41,466,0.1165,0.8519195612431444,41.97899999999999,100%,12
Valur (100%),42,488,0.122,0.8921389396709323,41.97899999999999,100%,12
Valur (100%),43,547,0.13675,1,41.97899999999999,100%,12
Valur (100%),44,317,0.07925,0.5795246800731261,41.97899999999999,100%,12
Valur (100%),45,318,0.0795,0.5813528336380256,41.97899999999999,100%,12
Valur (100%),46,310,0.0775,0.5667276051188299,41.97899999999999,100%,12
Valur (100%),47,71,0.01775,0.12979890310786105,41.97899999999999,100%,12
Valur (100%),48,107,0.02675,0.19561243144424129,41.97899999999999,100%,12
Valur (100%),49,56,0.014,0.10237659963436928,41.97899999999999,100%,12
Valur (100%),51,16,0.004,0.029250457038391225,41.97899999999999,100%,12
Vestri (60%),22,2,5e-4,0.0038022813688212928,30.581250000000004,60%,7
Vestri (60%),23,28,0.007,0.053231939163498096,30.581250000000004,60%,7
Vestri (60%),24,50,0.0125,0.09505703422053233,30.581250000000004,60%,7
Vestri (60%),25,106,0.0265,0.2015209125475285,30.581250000000004,60%,7
Vestri (60%),26,228,0.057,0.43346007604562736,30.581250000000004,60%,7
Vestri (60%),27,265,0.06625,0.5038022813688213,30.581250000000004,60%,7
Vestri (60%),28,325,0.08125,0.6178707224334601,30.581250000000004,60%,7
Vestri (60%),29,515,0.12875,0.9790874524714829,30.581250000000004,60%,7
Vestri (60%),30,512,0.128,0.973384030418251,30.581250000000004,60%,7
Vestri (60%),31,414,0.1035,0.7870722433460076,30.581250000000004,60%,7
Vestri (60%),32,526,0.1315,1,30.581250000000004,60%,7
Vestri (60%),33,305,0.07625,0.5798479087452472,30.581250000000004,60%,7
Vestri (60%),34,256,0.064,0.4866920152091255,30.581250000000004,60%,7
Vestri (60%),35,229,0.05725,0.435361216730038,30.581250000000004,60%,7
Vestri (60%),36,90,0.0225,0.17110266159695817,30.581250000000004,60%,7
Vestri (60%),37,75,0.01875,0.14258555133079848,30.581250000000004,60%,7
Vestri (60%),38,58,0.0145,0.11026615969581749,30.581250000000004,60%,7
Vestri (60%),40,16,0.004,0.030418250950570342,30.581250000000004,60%,7
Víkingur R. (100%),32,24,0.006,0.0375,39.26875,100%,10
Víkingur R. (100%),33,63,0.01575,0.0984375,39.26875,100%,10
Víkingur R. (100%),34,87,0.02175,0.1359375,39.26875,100%,10
Víkingur R. (100%),35,195,0.04875,0.3046875,39.26875,100%,10
Víkingur R. (100%),36,386,0.0965,0.603125,39.26875,100%,10
Víkingur R. (100%),37,340,0.085,0.53125,39.26875,100%,10
Víkingur R. (100%),38,475,0.11875,0.7421875,39.26875,100%,10
Víkingur R. (100%),39,640,0.16,1,39.26875,100%,10
Víkingur R. (100%),40,398,0.0995,0.6218750000000001,39.26875,100%,10
Víkingur R. (100%),41,441,0.11025,0.6890625,39.26875,100%,10
Víkingur R. (100%),42,477,0.11925,0.7453124999999999,39.26875,100%,10
Víkingur R. (100%),43,150,0.0375,0.234375,39.26875,100%,10
Víkingur R. (100%),44,180,0.045,0.28125,39.26875,100%,10
Víkingur R. (100%),45,107,0.02675,0.1671875,39.26875,100%,10
Víkingur R. (100%),47,37,0.00925,0.057812499999999996,39.26875,100%,10
ÍA (2%),15,19,0.00475,0.033928571428571426,22.583000000000006,2%,1
ÍA (2%),16,80,0.02,0.14285714285714285,22.583000000000006,2%,1
ÍA (2%),17,91,0.02275,0.16249999999999998,22.583000000000006,2%,1
ÍA (2%),18,183,0.04575,0.32678571428571423,22.583000000000006,2%,1
ÍA (2%),19,343,0.08575,0.6125,22.583000000000006,2%,1
ÍA (2%),20,352,0.088,0.6285714285714284,22.583000000000006,2%,1
ÍA (2%),21,420,0.105,0.7499999999999999,22.583000000000006,2%,1
ÍA (2%),22,560,0.14,1,22.583000000000006,2%,1
ÍA (2%),23,364,0.091,0.6499999999999999,22.583000000000006,2%,1
ÍA (2%),24,446,0.1115,0.7964285714285714,22.583000000000006,2%,1
ÍA (2%),25,476,0.119,0.8499999999999999,22.583000000000006,2%,1
ÍA (2%),26,196,0.049,0.35,22.583000000000006,2%,1
ÍA (2%),27,215,0.05375,0.3839285714285714,22.583000000000006,2%,1
ÍA (2%),28,144,0.036,0.2571428571428571,22.583000000000006,2%,1
ÍA (2%),29,38,0.0095,0.06785714285714285,22.583000000000006,2%,1
ÍA (2%),30,49,0.01225,0.0875,22.583000000000006,2%,1
ÍA (2%),31,22,0.0055,0.03928571428571428,22.583000000000006,2%,1
ÍA (2%),33,2,5e-4,0.0035714285714285713,22.583000000000006,2%,1
ÍBV (2%),21,421,0.10525,0.5432258064516129,24.451499999999996,2%,3
ÍBV (2%),22,639,0.15975,0.824516129032258,24.451499999999996,2%,3
ÍBV (2%),23,328,0.082,0.4232258064516129,24.451499999999996,2%,3
ÍBV (2%),24,775,0.19375,1,24.451499999999996,2%,3
ÍBV (2%),25,707,0.17675,0.912258064516129,24.451499999999996,2%,3
ÍBV (2%),26,225,0.05625,0.2903225806451613,24.451499999999996,2%,3
ÍBV (2%),27,454,0.1135,0.5858064516129032,24.451499999999996,2%,3
ÍBV (2%),28,271,0.06775,0.3496774193548387,24.451499999999996,2%,3
ÍBV (2%),29,46,0.0115,0.059354838709677414,24.451499999999996,2%,3
ÍBV (2%),30,110,0.0275,0.14193548387096774,24.451499999999996,2%,3
ÍBV (2%),31,17,0.00425,0.021935483870967745,24.451499999999996,2%,3
ÍBV (2%),33,7,0.00175,0.009032258064516128,24.451499999999996,2%,3
