team,points,n,p_raw,p,mean,p_top,team_nr
FH (84%),43,41,0.01025,0.16334661354581673,29.961000000000006,84%,6
FH (84%),44,15,0.00375,0.0597609561752988,29.961000000000006,84%,6
FH (84%),45,25,0.00625,0.09960159362549802,29.961000000000006,84%,6
FH (84%),46,12,0.003,0.04780876494023904,29.961000000000006,84%,6
FH (84%),47,4,0.001,0.01593625498007968,29.961000000000006,84%,6
FH (84%),48,7,0.00175,0.027888446215139442,29.961000000000006,84%,6
FH (84%),49,1,2.5e-4,0.00398406374501992,29.961000000000006,84%,6
FH (84%),51,1,2.5e-4,0.00398406374501992,29.961000000000006,84%,6
FH (84%),52,1,2.5e-4,0.00398406374501992,29.961000000000006,84%,6
FHL (0%),0,130,0.0325,0.25793650793650796,6.50825,0%,1
FHL (0%),1,245,0.06125,0.4861111111111111,6.50825,0%,1
FHL (0%),2,245,0.06125,0.4861111111111111,6.50825,0%,1
FHL (0%),3,367,0.09175,0.7281746031746031,6.50825,0%,1
FHL (0%),4,504,0.126,1,6.50825,0%,1
FHL (0%),5,339,0.08475,0.6726190476190477,6.50825,0%,1
FHL (0%),6,374,0.0935,0.7420634920634921,6.50825,0%,1
FHL (0%),7,369,0.09225,0.7321428571428571,6.50825,0%,1
FHL (0%),8,273,0.06825,0.5416666666666667,6.50825,0%,1
FHL (0%),9,266,0.0665,0.5277777777777778,6.50825,0%,1
FHL (0%),10,226,0.0565,0.44841269841269843,6.50825,0%,1
FHL (0%),11,177,0.04425,0.35119047619047616,6.50825,0%,1
FHL (0%),12,133,0.03325,0.2638888888888889,6.50825,0%,1
FHL (0%),13,121,0.03025,0.24007936507936506,6.50825,0%,1
FHL (0%),14,68,0.017,0.13492063492063494,6.50825,0%,1
FHL (0%),15,53,0.01325,0.10515873015873016,6.50825,0%,1
FHL (0%),16,36,0.009,0.07142857142857142,6.50825,0%,1
FHL (0%),17,27,0.00675,0.05357142857142857,6.50825,0%,1
FHL (0%),18,14,0.0035,0.02777777777777778,6.50825,0%,1
FHL (0%),19,14,0.0035,0.02777777777777778,6.50825,0%,1
FHL (0%),20,7,0.00175,0.01388888888888889,6.50825,0%,1
FHL (0%),21,6,0.0015,0.011904761904761904,6.50825,0%,1
FHL (0%),22,4,0.001,0.007936507936507936,6.50825,0%,1
FHL (0%),25,1,2.5e-4,0.001984126984126984,6.50825,0%,1
FHL (0%),26,1,2.5e-4,0.001984126984126984,6.50825,0%,1
Fram (4%),0,15,0.00375,0.04854368932038835,11.951500000000003,4%,3
Fram (4%),1,23,0.00575,0.0744336569579288,11.951500000000003,4%,3
Fram (4%),2,36,0.009,0.11650485436893203,11.951500000000003,4%,3
Fram (4%),3,77,0.01925,0.24919093851132687,11.951500000000003,4%,3
Fram (4%),4,159,0.03975,0.5145631067961165,11.951500000000003,4%,3
Fram (4%),5,147,0.03675,0.4757281553398058,11.951500000000003,4%,3
Fram (4%),6,183,0.04575,0.5922330097087378,11.951500000000003,4%,3
Fram (4%),7,239,0.05975,0.7734627831715211,11.951500000000003,4%,3
Fram (4%),8,265,0.06625,0.8576051779935275,11.951500000000003,4%,3
Fram (4%),9,269,0.06725,0.8705501618122978,11.951500000000003,4%,3
Fram (4%),10,309,0.07725,1,11.951500000000003,4%,3
Fram (4%),11,280,0.07,0.906148867313916,11.951500000000003,4%,3
Fram (4%),12,293,0.07325,0.948220064724919,11.951500000000003,4%,3
Fram (4%),13,290,0.0725,0.9385113268608414,11.951500000000003,4%,3
Fram (4%),14,247,0.06175,0.7993527508090615,11.951500000000003,4%,3
Fram (4%),15,202,0.0505,0.6537216828478964,11.951500000000003,4%,3
Fram (4%),16,179,0.04475,0.5792880258899676,11.951500000000003,4%,3
Fram (4%),17,140,0.035,0.453074433656958,11.951500000000003,4%,3
Fram (4%),18,141,0.03525,0.45631067961165045,11.951500000000003,4%,3
Fram (4%),19,117,0.02925,0.3786407766990291,11.951500000000003,4%,3
Fram (4%),20,92,0.023,0.2977346278317152,11.951500000000003,4%,3
Fram (4%),21,72,0.018,0.23300970873786406,11.951500000000003,4%,3
Fram (4%),22,67,0.01675,0.2168284789644013,11.951500000000003,4%,3
Fram (4%),23,39,0.00975,0.1262135922330097,11.951500000000003,4%,3
Fram (4%),24,31,0.00775,0.10032362459546926,11.951500000000003,4%,3
Fram (4%),25,29,0.00725,0.09385113268608415,11.951500000000003,4%,3
Fram (4%),26,15,0.00375,0.04854368932038835,11.951500000000003,4%,3
Fram (4%),27,14,0.0035,0.045307443365695796,11.951500000000003,4%,3
Fram (4%),28,12,0.003,0.03883495145631068,11.951500000000003,4%,3
Fram (4%),29,7,0.00175,0.022653721682847898,11.951500000000003,4%,3
Fram (4%),30,3,7.5e-4,0.00970873786407767,11.951500000000003,4%,3
Fram (4%),31,3,7.5e-4,0.00970873786407767,11.951500000000003,4%,3
Fram (4%),32,2,5e-4,0.006472491909385114,11.951500000000003,4%,3
Fram (4%),33,1,2.5e-4,0.003236245954692557,11.951500000000003,4%,3
Fram (4%),34,1,2.5e-4,0.003236245954692557,11.951500000000003,4%,3
Fram (4%),35,1,2.5e-4,0.003236245954692557,11.951500000000003,4%,3
Stjarnan (44%),4,3,7.5e-4,0.01111111111111111,22.060999999999996,44%,4
Stjarnan (44%),5,4,0.001,0.014814814814814814,22.060999999999996,44%,4
Stjarnan (44%),6,2,5e-4,0.007407407407407407,22.060999999999996,44%,4
Stjarnan (44%),7,15,0.00375,0.05555555555555555,22.060999999999996,44%,4
Stjarnan (44%),8,20,0.005,0.07407407407407407,22.060999999999996,44%,4
Stjarnan (44%),9,29,0.00725,0.10740740740740741,22.060999999999996,44%,4
Stjarnan (44%),10,38,0.0095,0.14074074074074072,22.060999999999996,44%,4
Stjarnan (44%),11,50,0.0125,0.18518518518518517,22.060999999999996,44%,4
Stjarnan (44%),12,70,0.0175,0.25925925925925924,22.060999999999996,44%,4
Stjarnan (44%),13,95,0.02375,0.35185185185185186,22.060999999999996,44%,4
Stjarnan (44%),14,133,0.03325,0.4925925925925926,22.060999999999996,44%,4
Stjarnan (44%),15,130,0.0325,0.48148148148148145,22.060999999999996,44%,4
Stjarnan (44%),16,150,0.0375,0.5555555555555555,22.060999999999996,44%,4
Stjarnan (44%),17,179,0.04475,0.6629629629629629,22.060999999999996,44%,4
Stjarnan (44%),18,218,0.0545,0.8074074074074074,22.060999999999996,44%,4
Stjarnan (44%),19,259,0.06475,0.9592592592592593,22.060999999999996,44%,4
Stjarnan (44%),20,250,0.0625,0.9259259259259258,22.060999999999996,44%,4
Stjarnan (44%),21,248,0.062,0.9185185185185184,22.060999999999996,44%,4
Stjarnan (44%),22,254,0.0635,0.9407407407407407,22.060999999999996,44%,4
Stjarnan (44%),23,270,0.0675,1,22.060999999999996,44%,4
Stjarnan (44%),24,230,0.0575,0.8518518518518519,22.060999999999996,44%,4
Stjarnan (44%),25,230,0.0575,0.8518518518518519,22.060999999999996,44%,4
Stjarnan (44%),26,190,0.0475,0.7037037037037037,22.060999999999996,44%,4
Stjarnan (44%),27,172,0.043,0.637037037037037,22.060999999999996,44%,4
Stjarnan (44%),28,137,0.03425,0.5074074074074074,22.060999999999996,44%,4
Stjarnan (44%),29,138,0.0345,0.5111111111111111,22.060999999999996,44%,4
Stjarnan (44%),30,110,0.0275,0.4074074074074074,22.060999999999996,44%,4
Stjarnan (44%),31,96,0.024,0.3555555555555555,22.060999999999996,44%,4
Stjarnan (44%),32,84,0.021,0.3111111111111111,22.060999999999996,44%,4
Stjarnan (44%),33,54,0.0135,0.19999999999999998,22.060999999999996,44%,4
Stjarnan (44%),34,42,0.0105,0.15555555555555556,22.060999999999996,44%,4
Stjarnan (44%),35,30,0.0075,0.1111111111111111,22.060999999999996,44%,4
Stjarnan (44%),36,22,0.0055,0.08148148148148147,22.060999999999996,44%,4
Stjarnan (44%),37,14,0.0035,0.05185185185185185,22.060999999999996,44%,4
Stjarnan (44%),38,15,0.00375,0.05555555555555555,22.060999999999996,44%,4
Stjarnan (44%),39,6,0.0015,0.02222222222222222,22.060999999999996,44%,4
Stjarnan (44%),40,6,0.0015,0.02222222222222222,22.060999999999996,44%,4
Stjarnan (44%),41,4,0.001,0.014814814814814814,22.060999999999996,44%,4
Stjarnan (44%),42,1,2.5e-4,0.0037037037037037034,22.060999999999996,44%,4
