team,points,n,p_raw,p,mean,p_top,team_nr
Breiðablik (86%),45,86,0.0215,0.2819672131147541,37.2535,86%,12
Breiðablik (86%),46,99,0.02475,0.32459016393442625,37.2535,86%,12
Breiðablik (86%),47,62,0.0155,0.20327868852459016,37.2535,86%,12
Breiðablik (86%),48,46,0.0115,0.15081967213114755,37.2535,86%,12
Breiðablik (86%),49,22,0.0055,0.0721311475409836,37.2535,86%,12
Breiðablik (86%),50,22,0.0055,0.0721311475409836,37.2535,86%,12
Breiðablik (86%),51,14,0.0035,0.0459016393442623,37.2535,86%,12
Breiðablik (86%),52,3,7.5e-4,0.009836065573770493,37.2535,86%,12
Breiðablik (86%),53,7,0.00175,0.02295081967213115,37.2535,86%,12
Breiðablik (86%),54,1,2.5e-4,0.003278688524590164,37.2535,86%,12
Breiðablik (86%),55,1,2.5e-4,0.003278688524590164,37.2535,86%,12
FH (16%),5,1,2.5e-4,0.0031847133757961785,26.028500000000008,16%,2
FH (16%),9,4,0.001,0.012738853503184714,26.028500000000008,16%,2
FH (16%),10,1,2.5e-4,0.0031847133757961785,26.028500000000008,16%,2
FH (16%),11,5,0.00125,0.01592356687898089,26.028500000000008,16%,2
FH (16%),12,10,0.0025,0.03184713375796178,26.028500000000008,16%,2
FH (16%),13,15,0.00375,0.04777070063694267,26.028500000000008,16%,2
FH (16%),14,23,0.00575,0.0732484076433121,26.028500000000008,16%,2
FH (16%),15,34,0.0085,0.10828025477707007,26.028500000000008,16%,2
FH (16%),16,61,0.01525,0.19426751592356686,26.028500000000008,16%,2
FH (16%),17,61,0.01525,0.19426751592356686,26.028500000000008,16%,2
FH (16%),18,109,0.02725,0.3471337579617834,26.028500000000008,16%,2
FH (16%),19,129,0.03225,0.410828025477707,26.028500000000008,16%,2
FH (16%),20,151,0.03775,0.48089171974522293,26.028500000000008,16%,2
FH (16%),21,192,0.048,0.6114649681528662,26.028500000000008,16%,2
FH (16%),22,227,0.05675,0.7229299363057325,26.028500000000008,16%,2
FH (16%),23,240,0.06,0.7643312101910827,26.028500000000008,16%,2
FH (16%),24,272,0.068,0.8662420382165605,26.028500000000008,16%,2
FH (16%),25,290,0.0725,0.9235668789808916,26.028500000000008,16%,2
FH (16%),26,314,0.0785,1,26.028500000000008,16%,2
FH (16%),27,294,0.0735,0.9363057324840763,26.028500000000008,16%,2
FH (16%),28,291,0.07275,0.9267515923566878,26.028500000000008,16%,2
FH (16%),29,248,0.062,0.7898089171974522,26.028500000000008,16%,2
FH (16%),30,206,0.0515,0.6560509554140127,26.028500000000008,16%,2
FH (16%),31,212,0.053,0.6751592356687898,26.028500000000008,16%,2
FH (16%),32,165,0.04125,0.5254777070063694,26.028500000000008,16%,2
FH (16%),33,120,0.03,0.38216560509554137,26.028500000000008,16%,2
FH (16%),34,104,0.026,0.33121019108280253,26.028500000000008,16%,2
FH (16%),35,72,0.018,0.22929936305732482,26.028500000000008,16%,2
FH (16%),36,46,0.0115,0.1464968152866242,26.028500000000008,16%,2
FH (16%),37,47,0.01175,0.14968152866242038,26.028500000000008,16%,2
FH (16%),38,20,0.005,0.06369426751592357,26.028500000000008,16%,2
FH (16%),39,12,0.003,0.03821656050955414,26.028500000000008,16%,2
FH (16%),40,12,0.003,0.03821656050955414,26.028500000000008,16%,2
FH (16%),41,9,0.00225,0.028662420382165602,26.028500000000008,16%,2
FH (16%),42,1,2.5e-4,0.0031847133757961785,26.028500000000008,16%,2
FH (16%),43,1,2.5e-4,0.0031847133757961785,26.028500000000008,16%,2
FH (16%),44,1,2.5e-4,0.0031847133757961785,26.028500000000008,16%,2
Fram (68%),13,2,5e-4,0.006825938566552902,33.390750000000004,68%,10
Fram (68%),17,5,0.00125,0.017064846416382253,33.390750000000004,68%,10
Fram (68%),18,5,0.00125,0.017064846416382253,33.390750000000004,68%,10
Fram (68%),19,11,0.00275,0.03754266211604096,33.390750000000004,68%,10
Fram (68%),20,12,0.003,0.04095563139931741,33.390750000000004,68%,10
Fram (68%),21,23,0.00575,0.07849829351535836,33.390750000000004,68%,10
Fram (68%),22,45,0.01125,0.15358361774744028,33.390750000000004,68%,10
Fram (68%),23,44,0.011,0.15017064846416384,33.390750000000004,68%,10
Fram (68%),24,62,0.0155,0.21160409556313994,33.390750000000004,68%,10
Fram (68%),25,78,0.0195,0.26621160409556316,33.390750000000004,68%,10
Fram (68%),26,116,0.029,0.3959044368600683,33.390750000000004,68%,10
Fram (68%),27,143,0.03575,0.4880546075085324,33.390750000000004,68%,10
Fram (68%),28,170,0.0425,0.5802047781569967,33.390750000000004,68%,10
Fram (68%),29,213,0.05325,0.726962457337884,33.390750000000004,68%,10
Fram (68%),30,245,0.06125,0.8361774744027304,33.390750000000004,68%,10
Fram (68%),31,287,0.07175,0.9795221843003413,33.390750000000004,68%,10
Fram (68%),32,276,0.069,0.9419795221843005,33.390750000000004,68%,10
Fram (68%),33,293,0.07325,1,33.390750000000004,68%,10
Fram (68%),34,283,0.07075,0.9658703071672354,33.390750000000004,68%,10
Fram (68%),35,284,0.071,0.9692832764505119,33.390750000000004,68%,10
Fram (68%),36,278,0.0695,0.9488054607508534,33.390750000000004,68%,10
Fram (68%),37,229,0.05725,0.7815699658703072,33.390750000000004,68%,10
Fram (68%),38,220,0.055,0.7508532423208192,33.390750000000004,68%,10
Fram (68%),39,165,0.04125,0.5631399317406144,33.390750000000004,68%,10
Fram (68%),40,130,0.0325,0.4436860068259386,33.390750000000004,68%,10
Fram (68%),41,114,0.0285,0.3890784982935154,33.390750000000004,68%,10
Fram (68%),42,91,0.02275,0.310580204778157,33.390750000000004,68%,10
Fram (68%),43,57,0.01425,0.1945392491467577,33.390750000000004,68%,10
Fram (68%),44,29,0.00725,0.09897610921501708,33.390750000000004,68%,10
Fram (68%),45,33,0.00825,0.11262798634812288,33.390750000000004,68%,10
Fram (68%),46,22,0.0055,0.07508532423208192,33.390750000000004,68%,10
Fram (68%),47,19,0.00475,0.06484641638225257,33.390750000000004,68%,10
Fram (68%),48,10,0.0025,0.034129692832764506,33.390750000000004,68%,10
Fram (68%),49,3,7.5e-4,0.010238907849829353,33.390750000000004,68%,10
Fram (68%),50,3,7.5e-4,0.010238907849829353,33.390750000000004,68%,10
KA (64%),15,2,5e-4,0.006779661016949153,33.2955,64%,9
KA (64%),16,4,0.001,0.013559322033898306,33.2955,64%,9
KA (64%),17,3,7.5e-4,0.01016949152542373,33.2955,64%,9
KA (64%),18,4,0.001,0.013559322033898306,33.2955,64%,9
KA (64%),19,13,0.00325,0.04406779661016949,33.2955,64%,9
KA (64%),20,15,0.00375,0.05084745762711865,33.2955,64%,9
KA (64%),21,19,0.00475,0.06440677966101695,33.2955,64%,9
KA (64%),22,31,0.00775,0.10508474576271187,33.2955,64%,9
KA (64%),23,45,0.01125,0.15254237288135594,33.2955,64%,9
KA (64%),24,69,0.01725,0.2338983050847458,33.2955,64%,9
KA (64%),25,93,0.02325,0.3152542372881356,33.2955,64%,9
KA (64%),26,123,0.03075,0.4169491525423729,33.2955,64%,9
KA (64%),27,148,0.037,0.5016949152542373,33.2955,64%,9
KA (64%),28,195,0.04875,0.6610169491525424,33.2955,64%,9
KA (64%),29,219,0.05475,0.7423728813559323,33.2955,64%,9
KA (64%),30,239,0.05975,0.8101694915254237,33.2955,64%,9
KA (64%),31,268,0.067,0.9084745762711866,33.2955,64%,9
KA (64%),32,295,0.07375,1,33.2955,64%,9
KA (64%),33,283,0.07075,0.9593220338983051,33.2955,64%,9
KA (64%),34,266,0.0665,0.9016949152542374,33.2955,64%,9
KA (64%),35,258,0.0645,0.8745762711864408,33.2955,64%,9
KA (64%),36,268,0.067,0.9084745762711866,33.2955,64%,9
KA (64%),37,237,0.05925,0.8033898305084746,33.2955,64%,9
KA (64%),38,223,0.05575,0.7559322033898306,33.2955,64%,9
KA (64%),39,167,0.04175,0.5661016949152543,33.2955,64%,9
KA (64%),40,151,0.03775,0.511864406779661,33.2955,64%,9
KA (64%),41,103,0.02575,0.34915254237288135,33.2955,64%,9
KA (64%),42,84,0.021,0.2847457627118644,33.2955,64%,9
KA (64%),43,66,0.0165,0.22372881355932206,33.2955,64%,9
KA (64%),44,45,0.01125,0.15254237288135594,33.2955,64%,9
KA (64%),45,28,0.007,0.09491525423728814,33.2955,64%,9
KA (64%),46,10,0.0025,0.03389830508474576,33.2955,64%,9
KA (64%),47,9,0.00225,0.030508474576271184,33.2955,64%,9
KA (64%),48,10,0.0025,0.03389830508474576,33.2955,64%,9
KA (64%),49,4,0.001,0.013559322033898306,33.2955,64%,9
KA (64%),50,1,2.5e-4,0.0033898305084745766,33.2955,64%,9
KA (64%),51,1,2.5e-4,0.0033898305084745766,33.2955,64%,9
KA (64%),52,1,2.5e-4,0.0033898305084745766,33.2955,64%,9
KR (40%),15,2,5e-4,0.005917159763313609,30.320750000000007,40%,5
KR (40%),16,3,7.5e-4,0.008875739644970414,30.320750000000007,40%,5
KR (40%),17,7,0.00175,0.02071005917159763,30.320750000000007,40%,5
KR (40%),18,16,0.004,0.047337278106508875,30.320750000000007,40%,5
KR (40%),19,27,0.00675,0.07988165680473372,30.320750000000007,40%,5
KR (40%),20,39,0.00975,0.11538461538461538,30.320750000000007,40%,5
KR (40%),21,48,0.012,0.14201183431952663,30.320750000000007,40%,5
KR (40%),22,71,0.01775,0.2100591715976331,30.320750000000007,40%,5
KR (40%),23,111,0.02775,0.3284023668639053,30.320750000000007,40%,5
KR (40%),24,154,0.0385,0.45562130177514787,30.320750000000007,40%,5
KR (40%),25,178,0.0445,0.5266272189349112,30.320750000000007,40%,5
KR (40%),26,202,0.0505,0.5976331360946745,30.320750000000007,40%,5
KR (40%),27,269,0.06725,0.7958579881656804,30.320750000000007,40%,5
KR (40%),28,304,0.076,0.8994082840236686,30.320750000000007,40%,5
KR (40%),29,304,0.076,0.8994082840236686,30.320750000000007,40%,5
KR (40%),30,338,0.0845,1,30.320750000000007,40%,5
KR (40%),31,322,0.0805,0.9526627218934911,30.320750000000007,40%,5
KR (40%),32,322,0.0805,0.9526627218934911,30.320750000000007,40%,5
KR (40%),33,258,0.0645,0.7633136094674556,30.320750000000007,40%,5
KR (40%),34,233,0.05825,0.6893491124260355,30.320750000000007,40%,5
KR (40%),35,216,0.054,0.6390532544378698,30.320750000000007,40%,5
KR (40%),36,146,0.0365,0.4319526627218934,30.320750000000007,40%,5
KR (40%),37,141,0.03525,0.4171597633136094,30.320750000000007,40%,5
KR (40%),38,103,0.02575,0.30473372781065083,30.320750000000007,40%,5
KR (40%),39,62,0.0155,0.1834319526627219,30.320750000000007,40%,5
KR (40%),40,41,0.01025,0.12130177514792899,30.320750000000007,40%,5
KR (40%),41,35,0.00875,0.10355029585798817,30.320750000000007,40%,5
KR (40%),42,16,0.004,0.047337278106508875,30.320750000000007,40%,5
KR (40%),43,16,0.004,0.047337278106508875,30.320750000000007,40%,5
KR (40%),44,4,0.001,0.011834319526627219,30.320750000000007,40%,5
KR (40%),45,4,0.001,0.011834319526627219,30.320750000000007,40%,5
KR (40%),46,3,7.5e-4,0.008875739644970414,30.320750000000007,40%,5
KR (40%),47,4,0.001,0.011834319526627219,30.320750000000007,40%,5
KR (40%),49,1,2.5e-4,0.0029585798816568047,30.320750000000007,40%,5
Stjarnan (69%),13,2,5e-4,0.006802721088435375,33.61075,69%,11
Stjarnan (69%),16,3,7.5e-4,0.010204081632653062,33.61075,69%,11
Stjarnan (69%),17,1,2.5e-4,0.0034013605442176874,33.61075,69%,11
Stjarnan (69%),18,8,0.002,0.0272108843537415,33.61075,69%,11
Stjarnan (69%),19,10,0.0025,0.034013605442176874,33.61075,69%,11
Stjarnan (69%),20,13,0.00325,0.04421768707482993,33.61075,69%,11
Stjarnan (69%),21,15,0.00375,0.05102040816326531,33.61075,69%,11
Stjarnan (69%),22,33,0.00825,0.11224489795918369,33.61075,69%,11
Stjarnan (69%),23,49,0.01225,0.16666666666666669,33.61075,69%,11
Stjarnan (69%),24,65,0.01625,0.22108843537414968,33.61075,69%,11
Stjarnan (69%),25,83,0.02075,0.28231292517006806,33.61075,69%,11
Stjarnan (69%),26,117,0.02925,0.39795918367346944,33.61075,69%,11
Stjarnan (69%),27,137,0.03425,0.4659863945578232,33.61075,69%,11
Stjarnan (69%),28,193,0.04825,0.6564625850340137,33.61075,69%,11
Stjarnan (69%),29,216,0.054,0.7346938775510204,33.61075,69%,11
Stjarnan (69%),30,231,0.05775,0.7857142857142858,33.61075,69%,11
Stjarnan (69%),31,247,0.06175,0.8401360544217688,33.61075,69%,11
Stjarnan (69%),32,270,0.0675,0.9183673469387756,33.61075,69%,11
Stjarnan (69%),33,294,0.0735,1,33.61075,69%,11
Stjarnan (69%),34,270,0.0675,0.9183673469387756,33.61075,69%,11
Stjarnan (69%),35,276,0.069,0.9387755102040818,33.61075,69%,11
Stjarnan (69%),36,270,0.0675,0.9183673469387756,33.61075,69%,11
Stjarnan (69%),37,214,0.0535,0.7278911564625851,33.61075,69%,11
Stjarnan (69%),38,209,0.05225,0.7108843537414966,33.61075,69%,11
Stjarnan (69%),39,190,0.0475,0.6462585034013606,33.61075,69%,11
Stjarnan (69%),40,150,0.0375,0.5102040816326531,33.61075,69%,11
Stjarnan (69%),41,125,0.03125,0.4251700680272109,33.61075,69%,11
Stjarnan (69%),42,78,0.0195,0.2653061224489796,33.61075,69%,11
Stjarnan (69%),43,69,0.01725,0.23469387755102045,33.61075,69%,11
Stjarnan (69%),44,52,0.013,0.17687074829931973,33.61075,69%,11
Stjarnan (69%),45,40,0.01,0.1360544217687075,33.61075,69%,11
Stjarnan (69%),46,17,0.00425,0.05782312925170069,33.61075,69%,11
Stjarnan (69%),47,24,0.006,0.0816326530612245,33.61075,69%,11
Stjarnan (69%),48,14,0.0035,0.04761904761904762,33.61075,69%,11
Stjarnan (69%),49,10,0.0025,0.034013605442176874,33.61075,69%,11
Stjarnan (69%),50,1,2.5e-4,0.0034013605442176874,33.61075,69%,11
Stjarnan (69%),51,2,5e-4,0.006802721088435375,33.61075,69%,11
Stjarnan (69%),52,1,2.5e-4,0.0034013605442176874,33.61075,69%,11
Stjarnan (69%),55,1,2.5e-4,0.0034013605442176874,33.61075,69%,11
Valur (59%),15,1,2.5e-4,0.003597122302158273,32.0775,59%,8
Valur (59%),16,5,0.00125,0.017985611510791366,32.0775,59%,8
Valur (59%),17,8,0.002,0.028776978417266185,32.0775,59%,8
Valur (59%),18,12,0.003,0.043165467625899276,32.0775,59%,8
Valur (59%),19,25,0.00625,0.08992805755395683,32.0775,59%,8
Valur (59%),20,43,0.01075,0.15467625899280574,32.0775,59%,8
Valur (59%),21,41,0.01025,0.1474820143884892,32.0775,59%,8
Valur (59%),22,57,0.01425,0.20503597122302158,32.0775,59%,8
Valur (59%),23,63,0.01575,0.2266187050359712,32.0775,59%,8
Valur (59%),24,100,0.025,0.3597122302158273,32.0775,59%,8
Valur (59%),25,136,0.034,0.4892086330935252,32.0775,59%,8
Valur (59%),26,177,0.04425,0.6366906474820143,32.0775,59%,8
Valur (59%),27,206,0.0515,0.7410071942446043,32.0775,59%,8
Valur (59%),28,194,0.0485,0.697841726618705,32.0775,59%,8
Valur (59%),29,241,0.06025,0.8669064748201438,32.0775,59%,8
Valur (59%),30,263,0.06575,0.9460431654676259,32.0775,59%,8
Valur (59%),31,260,0.065,0.935251798561151,32.0775,59%,8
Valur (59%),32,266,0.0665,0.9568345323741007,32.0775,59%,8
Valur (59%),33,278,0.0695,1,32.0775,59%,8
Valur (59%),34,267,0.06675,0.9604316546762589,32.0775,59%,8
Valur (59%),35,260,0.065,0.935251798561151,32.0775,59%,8
Valur (59%),36,220,0.055,0.7913669064748201,32.0775,59%,8
Valur (59%),37,196,0.049,0.7050359712230215,32.0775,59%,8
Valur (59%),38,171,0.04275,0.6151079136690647,32.0775,59%,8
Valur (59%),39,132,0.033,0.4748201438848921,32.0775,59%,8
Valur (59%),40,106,0.0265,0.38129496402877694,32.0775,59%,8
Valur (59%),41,78,0.0195,0.2805755395683453,32.0775,59%,8
Valur (59%),42,63,0.01575,0.2266187050359712,32.0775,59%,8
Valur (59%),43,48,0.012,0.1726618705035971,32.0775,59%,8
Valur (59%),44,25,0.00625,0.08992805755395683,32.0775,59%,8
Valur (59%),45,24,0.006,0.08633093525179855,32.0775,59%,8
Valur (59%),46,10,0.0025,0.03597122302158273,32.0775,59%,8
Valur (59%),47,11,0.00275,0.039568345323741004,32.0775,59%,8
Valur (59%),48,7,0.00175,0.025179856115107913,32.0775,59%,8
Valur (59%),49,1,2.5e-4,0.003597122302158273,32.0775,59%,8
Valur (59%),50,1,2.5e-4,0.003597122302158273,32.0775,59%,8
Valur (59%),51,2,5e-4,0.007194244604316546,32.0775,59%,8
Valur (59%),52,1,2.5e-4,0.003597122302158273,32.0775,59%,8
Valur (59%),53,1,2.5e-4,0.003597122302158273,32.0775,59%,8
Vestri (50%),12,1,2.5e-4,0.0031446540880503146,31.081500000000002,50%,6
Vestri (50%),14,1,2.5e-4,0.0031446540880503146,31.081500000000002,50%,6
Vestri (50%),15,3,7.5e-4,0.009433962264150943,31.081500000000002,50%,6
Vestri (50%),16,5,0.00125,0.015723270440251572,31.081500000000002,50%,6
Vestri (50%),17,9,0.00225,0.028301886792452827,31.081500000000002,50%,6
Vestri (50%),18,10,0.0025,0.031446540880503145,31.081500000000002,50%,6
Vestri (50%),19,22,0.0055,0.06918238993710692,31.081500000000002,50%,6
Vestri (50%),20,43,0.01075,0.13522012578616352,31.081500000000002,50%,6
Vestri (50%),21,59,0.01475,0.18553459119496854,31.081500000000002,50%,6
Vestri (50%),22,67,0.01675,0.21069182389937108,31.081500000000002,50%,6
Vestri (50%),23,89,0.02225,0.279874213836478,31.081500000000002,50%,6
Vestri (50%),24,131,0.03275,0.4119496855345912,31.081500000000002,50%,6
Vestri (50%),25,159,0.03975,0.5,31.081500000000002,50%,6
Vestri (50%),26,197,0.04925,0.6194968553459119,31.081500000000002,50%,6
Vestri (50%),27,210,0.0525,0.660377358490566,31.081500000000002,50%,6
Vestri (50%),28,249,0.06225,0.7830188679245282,31.081500000000002,50%,6
Vestri (50%),29,288,0.072,0.9056603773584905,31.081500000000002,50%,6
Vestri (50%),30,278,0.0695,0.8742138364779874,31.081500000000002,50%,6
Vestri (50%),31,318,0.0795,1,31.081500000000002,50%,6
Vestri (50%),32,270,0.0675,0.8490566037735849,31.081500000000002,50%,6
Vestri (50%),33,291,0.07275,0.9150943396226414,31.081500000000002,50%,6
Vestri (50%),34,258,0.0645,0.8113207547169812,31.081500000000002,50%,6
Vestri (50%),35,229,0.05725,0.7201257861635221,31.081500000000002,50%,6
Vestri (50%),36,205,0.05125,0.6446540880503144,31.081500000000002,50%,6
Vestri (50%),37,162,0.0405,0.5094339622641509,31.081500000000002,50%,6
Vestri (50%),38,112,0.028,0.3522012578616352,31.081500000000002,50%,6
Vestri (50%),39,89,0.02225,0.279874213836478,31.081500000000002,50%,6
Vestri (50%),40,70,0.0175,0.22012578616352202,31.081500000000002,50%,6
Vestri (50%),41,61,0.01525,0.19182389937106917,31.081500000000002,50%,6
Vestri (50%),42,46,0.0115,0.14465408805031446,31.081500000000002,50%,6
Vestri (50%),43,28,0.007,0.0880503144654088,31.081500000000002,50%,6
Vestri (50%),44,22,0.0055,0.06918238993710692,31.081500000000002,50%,6
Vestri (50%),45,8,0.002,0.025157232704402517,31.081500000000002,50%,6
Vestri (50%),46,3,7.5e-4,0.009433962264150943,31.081500000000002,50%,6
Vestri (50%),47,4,0.001,0.012578616352201259,31.081500000000002,50%,6
Vestri (50%),48,2,5e-4,0.006289308176100629,31.081500000000002,50%,6
Vestri (50%),53,1,2.5e-4,0.0031446540880503146,31.081500000000002,50%,6
Víkingur R. (53%),14,1,2.5e-4,0.003194888178913738,31.415750000000003,53%,7
Víkingur R. (53%),15,1,2.5e-4,0.003194888178913738,31.415750000000003,53%,7
Víkingur R. (53%),16,5,0.00125,0.01597444089456869,31.415750000000003,53%,7
Víkingur R. (53%),17,3,7.5e-4,0.009584664536741214,31.415750000000003,53%,7
Víkingur R. (53%),18,9,0.00225,0.02875399361022364,31.415750000000003,53%,7
Víkingur R. (53%),19,12,0.003,0.038338658146964855,31.415750000000003,53%,7
Víkingur R. (53%),20,23,0.00575,0.07348242811501597,31.415750000000003,53%,7
Víkingur R. (53%),21,46,0.0115,0.14696485623003194,31.415750000000003,53%,7
Víkingur R. (53%),22,65,0.01625,0.20766773162939298,31.415750000000003,53%,7
Víkingur R. (53%),23,91,0.02275,0.29073482428115016,31.415750000000003,53%,7
Víkingur R. (53%),24,105,0.02625,0.33546325878594246,31.415750000000003,53%,7
Víkingur R. (53%),25,137,0.03425,0.43769968051118213,31.415750000000003,53%,7
Víkingur R. (53%),26,192,0.048,0.6134185303514377,31.415750000000003,53%,7
Víkingur R. (53%),27,208,0.052,0.6645367412140575,31.415750000000003,53%,7
Víkingur R. (53%),28,270,0.0675,0.8626198083067094,31.415750000000003,53%,7
Víkingur R. (53%),29,275,0.06875,0.878594249201278,31.415750000000003,53%,7
Víkingur R. (53%),30,293,0.07325,0.9361022364217252,31.415750000000003,53%,7
Víkingur R. (53%),31,297,0.07425,0.9488817891373802,31.415750000000003,53%,7
Víkingur R. (53%),32,313,0.07825,1,31.415750000000003,53%,7
Víkingur R. (53%),33,289,0.07225,0.9233226837060702,31.415750000000003,53%,7
Víkingur R. (53%),34,280,0.07,0.8945686900958467,31.415750000000003,53%,7
Víkingur R. (53%),35,251,0.06275,0.8019169329073482,31.415750000000003,53%,7
Víkingur R. (53%),36,180,0.045,0.5750798722044729,31.415750000000003,53%,7
Víkingur R. (53%),37,169,0.04225,0.5399361022364217,31.415750000000003,53%,7
Víkingur R. (53%),38,122,0.0305,0.38977635782747605,31.415750000000003,53%,7
Víkingur R. (53%),39,108,0.027,0.3450479233226837,31.415750000000003,53%,7
Víkingur R. (53%),40,74,0.0185,0.2364217252396166,31.415750000000003,53%,7
Víkingur R. (53%),41,72,0.018,0.23003194888178913,31.415750000000003,53%,7
Víkingur R. (53%),42,46,0.0115,0.14696485623003194,31.415750000000003,53%,7
Víkingur R. (53%),43,21,0.00525,0.0670926517571885,31.415750000000003,53%,7
Víkingur R. (53%),44,21,0.00525,0.0670926517571885,31.415750000000003,53%,7
Víkingur R. (53%),45,9,0.00225,0.02875399361022364,31.415750000000003,53%,7
Víkingur R. (53%),46,8,0.002,0.025559105431309903,31.415750000000003,53%,7
Víkingur R. (53%),47,1,2.5e-4,0.003194888178913738,31.415750000000003,53%,7
Víkingur R. (53%),48,1,2.5e-4,0.003194888178913738,31.415750000000003,53%,7
Víkingur R. (53%),49,1,2.5e-4,0.003194888178913738,31.415750000000003,53%,7
Víkingur R. (53%),52,1,2.5e-4,0.003194888178913738,31.415750000000003,53%,7
ÍA (36%),12,1,2.5e-4,0.0033557046979865775,29.335499999999993,36%,3
ÍA (36%),13,3,7.5e-4,0.010067114093959733,29.335499999999993,36%,3
ÍA (36%),14,6,0.0015,0.020134228187919465,29.335499999999993,36%,3
ÍA (36%),15,8,0.002,0.02684563758389262,29.335499999999993,36%,3
