date,division,home,away,home_goals,away_goals,n,p
2025-09-07,1,Þróttur R.,FHL,17,0,1,2.5e-4
2025-09-07,1,Þróttur R.,FHL,17,1,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,0,0,127,0.03175
2025-09-12,1,FH,Víkingur R.,0,1,118,0.0295
2025-09-12,1,FH,Víkingur R.,0,2,74,0.0185
2025-09-12,1,FH,Víkingur R.,0,3,39,0.00975
2025-09-12,1,FH,Víkingur R.,0,4,16,0.004
2025-09-12,1,FH,Víkingur R.,0,6,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,1,0,257,0.06425
2025-09-12,1,FH,Víkingur R.,1,1,304,0.076
2025-09-12,1,FH,Víkingur R.,1,2,147,0.03675
2025-09-12,1,FH,Víkingur R.,1,3,91,0.02275
2025-09-12,1,FH,Víkingur R.,1,4,23,0.00575
2025-09-12,1,FH,Víkingur R.,1,5,6,0.0015
2025-09-12,1,FH,Víkingur R.,1,7,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,2,0,295,0.07375
2025-09-12,1,FH,Víkingur R.,2,1,341,0.08525
2025-09-12,1,FH,Víkingur R.,2,2,197,0.04925
2025-09-12,1,FH,Víkingur R.,2,3,83,0.02075
2025-09-12,1,FH,Víkingur R.,2,4,35,0.00875
2025-09-12,1,FH,Víkingur R.,2,5,5,0.00125
2025-09-12,1,FH,Víkingur R.,2,6,3,7.5e-4
2025-09-12,1,FH,Víkingur R.,2,7,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,3,0,235,0.05875
2025-09-12,1,FH,Víkingur R.,3,1,247,0.06175
2025-09-12,1,FH,Víkingur R.,3,2,191,0.04775
2025-09-12,1,FH,Víkingur R.,3,3,73,0.01825
2025-09-12,1,FH,Víkingur R.,3,4,21,0.00525
2025-09-12,1,FH,Víkingur R.,3,5,10,0.0025
2025-09-12,1,FH,Víkingur R.,3,6,2,5e-4
2025-09-12,1,FH,Víkingur R.,4,0,145,0.03625
2025-09-12,1,FH,Víkingur R.,4,1,177,0.04425
2025-09-12,1,FH,Víkingur R.,4,2,115,0.02875
2025-09-12,1,FH,Víkingur R.,4,3,58,0.0145
2025-09-12,1,FH,Víkingur R.,4,4,14,0.0035
2025-09-12,1,FH,Víkingur R.,4,5,5,0.00125
2025-09-12,1,FH,Víkingur R.,4,6,2,5e-4
2025-09-12,1,FH,Víkingur R.,5,0,85,0.02125
2025-09-12,1,FH,Víkingur R.,5,1,94,0.0235
2025-09-12,1,FH,Víkingur R.,5,2,62,0.0155
2025-09-12,1,FH,Víkingur R.,5,3,30,0.0075
2025-09-12,1,FH,Víkingur R.,5,4,6,0.0015
2025-09-12,1,FH,Víkingur R.,5,5,4,0.001
2025-09-12,1,FH,Víkingur R.,5,6,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,5,8,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,6,0,47,0.01175
2025-09-12,1,FH,Víkingur R.,6,1,51,0.01275
2025-09-12,1,FH,Víkingur R.,6,2,29,0.00725
2025-09-12,1,FH,Víkingur R.,6,3,14,0.0035
2025-09-12,1,FH,Víkingur R.,6,4,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,6,5,2,5e-4
2025-09-12,1,FH,Víkingur R.,7,0,17,0.00425
2025-09-12,1,FH,Víkingur R.,7,1,20,0.005
2025-09-12,1,FH,Víkingur R.,7,2,19,0.00475
2025-09-12,1,FH,Víkingur R.,7,3,10,0.0025
2025-09-12,1,FH,Víkingur R.,7,4,3,7.5e-4
2025-09-12,1,FH,Víkingur R.,8,0,11,0.00275
2025-09-12,1,FH,Víkingur R.,8,1,5,0.00125
2025-09-12,1,FH,Víkingur R.,8,2,4,0.001
2025-09-12,1,FH,Víkingur R.,8,3,5,0.00125
2025-09-12,1,FH,Víkingur R.,9,0,2,5e-4
2025-09-12,1,FH,Víkingur R.,9,1,5,0.00125
2025-09-12,1,FH,Víkingur R.,9,2,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,9,3,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,10,0,2,5e-4
2025-09-12,1,FH,Víkingur R.,10,1,2,5e-4
2025-09-12,1,FH,Víkingur R.,10,3,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,11,0,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,11,1,2,5e-4
2025-09-12,1,FH,Víkingur R.,11,2,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,13,1,1,2.5e-4
2025-09-12,1,FH,Víkingur R.,15,15,1,2.5e-4
2025-09-12,1,Stjarnan,Fram,0,0,243,0.06075
2025-09-12,1,Stjarnan,Fram,0,1,206,0.0515
2025-09-12,1,Stjarnan,Fram,0,2,70,0.0175
2025-09-12,1,Stjarnan,Fram,0,3,27,0.00675
2025-09-12,1,Stjarnan,Fram,0,4,9,0.00225
2025-09-12,1,Stjarnan,Fram,0,5,2,5e-4
2025-09-12,1,Stjarnan,Fram,1,0,398,0.0995
2025-09-12,1,Stjarnan,Fram,1,1,347,0.08675
2025-09-12,1,Stjarnan,Fram,1,2,156,0.039
2025-09-12,1,Stjarnan,Fram,1,3,47,0.01175
2025-09-12,1,Stjarnan,Fram,1,4,13,0.00325
2025-09-12,1,Stjarnan,Fram,1,5,4,0.001
2025-09-12,1,Stjarnan,Fram,1,7,2,5e-4
2025-09-12,1,Stjarnan,Fram,2,0,387,0.09675
2025-09-12,1,Stjarnan,Fram,2,1,318,0.0795
2025-09-12,1,Stjarnan,Fram,2,2,166,0.0415
2025-09-12,1,Stjarnan,Fram,2,3,50,0.0125
2025-09-12,1,Stjarnan,Fram,2,4,15,0.00375
2025-09-12,1,Stjarnan,Fram,2,5,8,0.002
2025-09-12,1,Stjarnan,Fram,2,6,1,2.5e-4
2025-09-12,1,Stjarnan,Fram,3,0,282,0.0705
2025-09-12,1,Stjarnan,Fram,3,1,226,0.0565
2025-09-12,1,Stjarnan,Fram,3,2,112,0.028
2025-09-12,1,Stjarnan,Fram,3,3,34,0.0085
2025-09-12,1,Stjarnan,Fram,3,4,13,0.00325
2025-09-12,1,Stjarnan,Fram,3,5,4,0.001
2025-09-12,1,Stjarnan,Fram,3,6,3,7.5e-4
2025-09-12,1,Stjarnan,Fram,3,7,1,2.5e-4
2025-09-12,1,Stjarnan,Fram,4,0,165,0.04125
2025-09-12,1,Stjarnan,Fram,4,1,153,0.03825
2025-09-12,1,Stjarnan,Fram,4,2,93,0.02325
2025-09-12,1,Stjarnan,Fram,4,3,23,0.00575
2025-09-12,1,Stjarnan,Fram,4,4,11,0.00275
2025-09-12,1,Stjarnan,Fram,4,6,2,5e-4
2025-09-12,1,Stjarnan,Fram,5,0,88,0.022
2025-09-12,1,Stjarnan,Fram,5,1,77,0.01925
2025-09-12,1,Stjarnan,Fram,5,2,37,0.00925
2025-09-12,1,Stjarnan,Fram,5,3,12,0.003
2025-09-12,1,Stjarnan,Fram,5,4,5,0.00125
2025-09-12,1,Stjarnan,Fram,5,5,1,2.5e-4
2025-09-12,1,Stjarnan,Fram,6,0,32,0.008
2025-09-12,1,Stjarnan,Fram,6,1,33,0.00825
2025-09-12,1,Stjarnan,Fram,6,2,24,0.006
2025-09-12,1,Stjarnan,Fram,6,3,15,0.00375
2025-09-12,1,Stjarnan,Fram,6,4,2,5e-4
2025-09-12,1,Stjarnan,Fram,7,0,20,0.005
2025-09-12,1,Stjarnan,Fram,7,1,19,0.00475
2025-09-12,1,Stjarnan,Fram,7,2,8,0.002
2025-09-12,1,Stjarnan,Fram,7,3,2,5e-4
2025-09-12,1,Stjarnan,Fram,7,4,1,2.5e-4
2025-09-12,1,Stjarnan,Fram,8,0,7,0.00175
2025-09-12,1,Stjarnan,Fram,8,1,9,0.00225
2025-09-12,1,Stjarnan,Fram,8,2,5,0.00125
2025-09-12,1,Stjarnan,Fram,9,0,3,7.5e-4
2025-09-12,1,Stjarnan,Fram,9,1,3,7.5e-4
2025-09-12,1,Stjarnan,Fram,9,2,1,2.5e-4
2025-09-12,1,Stjarnan,Fram,10,0,2,5e-4
2025-09-12,1,Stjarnan,Fram,11,0,1,2.5e-4
2025-09-12,1,Stjarnan,Fram,11,1,1,2.5e-4
2025-09-12,1,Stjarnan,Fram,12,0,1,2.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,0,0,189,0.04725
2025-09-12,1,Þór/KA,Þróttur R.,0,1,265,0.06625
2025-09-12,1,Þór/KA,Þróttur R.,0,2,243,0.06075
2025-09-12,1,Þór/KA,Þróttur R.,0,3,166,0.0415
2025-09-12,1,Þór/KA,Þróttur R.,0,4,89,0.02225
2025-09-12,1,Þór/KA,Þróttur R.,0,5,54,0.0135
2025-09-12,1,Þór/KA,Þróttur R.,0,6,31,0.00775
2025-09-12,1,Þór/KA,Þróttur R.,0,7,9,0.00225
2025-09-12,1,Þór/KA,Þróttur R.,0,8,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,0,9,3,7.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,1,0,205,0.05125
2025-09-12,1,Þór/KA,Þróttur R.,1,1,376,0.094
2025-09-12,1,Þór/KA,Þróttur R.,1,2,303,0.07575
2025-09-12,1,Þór/KA,Þróttur R.,1,3,217,0.05425
2025-09-12,1,Þór/KA,Þróttur R.,1,4,111,0.02775
2025-09-12,1,Þór/KA,Þróttur R.,1,5,50,0.0125
2025-09-12,1,Þór/KA,Þróttur R.,1,6,23,0.00575
2025-09-12,1,Þór/KA,Þróttur R.,1,7,7,0.00175
2025-09-12,1,Þór/KA,Þróttur R.,1,8,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,1,9,1,2.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,2,0,141,0.03525
2025-09-12,1,Þór/KA,Þróttur R.,2,1,233,0.05825
2025-09-12,1,Þór/KA,Þróttur R.,2,2,225,0.05625
2025-09-12,1,Þór/KA,Þróttur R.,2,3,122,0.0305
2025-09-12,1,Þór/KA,Þróttur R.,2,4,89,0.02225
2025-09-12,1,Þór/KA,Þróttur R.,2,5,42,0.0105
2025-09-12,1,Þór/KA,Þróttur R.,2,6,15,0.00375
2025-09-12,1,Þór/KA,Þróttur R.,2,7,7,0.00175
2025-09-12,1,Þór/KA,Þróttur R.,2,8,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,2,9,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,3,0,58,0.0145
2025-09-12,1,Þór/KA,Þróttur R.,3,1,110,0.0275
2025-09-12,1,Þór/KA,Þróttur R.,3,2,119,0.02975
2025-09-12,1,Þór/KA,Þróttur R.,3,3,88,0.022
2025-09-12,1,Þór/KA,Þróttur R.,3,4,42,0.0105
2025-09-12,1,Þór/KA,Þróttur R.,3,5,20,0.005
2025-09-12,1,Þór/KA,Þróttur R.,3,6,10,0.0025
2025-09-12,1,Þór/KA,Þróttur R.,3,7,4,0.001
2025-09-12,1,Þór/KA,Þróttur R.,3,8,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,3,9,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,4,0,24,0.006
2025-09-12,1,Þór/KA,Þróttur R.,4,1,55,0.01375
2025-09-12,1,Þór/KA,Þróttur R.,4,2,52,0.013
2025-09-12,1,Þór/KA,Þróttur R.,4,3,33,0.00825
2025-09-12,1,Þór/KA,Þróttur R.,4,4,15,0.00375
2025-09-12,1,Þór/KA,Þróttur R.,4,5,14,0.0035
2025-09-12,1,Þór/KA,Þróttur R.,4,6,8,0.002
2025-09-12,1,Þór/KA,Þróttur R.,4,7,3,7.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,5,0,7,0.00175
2025-09-12,1,Þór/KA,Þróttur R.,5,1,17,0.00425
2025-09-12,1,Þór/KA,Þróttur R.,5,2,26,0.0065
2025-09-12,1,Þór/KA,Þróttur R.,5,3,15,0.00375
2025-09-12,1,Þór/KA,Þróttur R.,5,4,3,7.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,5,5,4,0.001
2025-09-12,1,Þór/KA,Þróttur R.,5,6,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,5,7,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,5,8,3,7.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,6,0,5,0.00125
2025-09-12,1,Þór/KA,Þróttur R.,6,1,4,0.001
2025-09-12,1,Þór/KA,Þróttur R.,6,2,8,0.002
2025-09-12,1,Þór/KA,Þróttur R.,6,3,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,6,4,5,0.00125
2025-09-12,1,Þór/KA,Þróttur R.,6,5,3,7.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,7,0,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,7,2,2,5e-4
2025-09-12,1,Þór/KA,Þróttur R.,7,3,1,2.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,7,4,3,7.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,8,0,1,2.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,8,1,1,2.5e-4
2025-09-12,1,Þór/KA,Þróttur R.,9,2,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,0,0,20,0.005
2025-09-14,1,FHL,Breiðablik,0,1,57,0.01425
2025-09-14,1,FHL,Breiðablik,0,2,142,0.0355
2025-09-14,1,FHL,Breiðablik,0,3,222,0.0555
2025-09-14,1,FHL,Breiðablik,0,4,300,0.075
2025-09-14,1,FHL,Breiðablik,0,5,336,0.084
2025-09-14,1,FHL,Breiðablik,0,6,335,0.08375
2025-09-14,1,FHL,Breiðablik,0,7,305,0.07625
2025-09-14,1,FHL,Breiðablik,0,8,241,0.06025
2025-09-14,1,FHL,Breiðablik,0,9,144,0.036
2025-09-14,1,FHL,Breiðablik,0,10,123,0.03075
2025-09-14,1,FHL,Breiðablik,0,11,86,0.0215
2025-09-14,1,FHL,Breiðablik,0,12,47,0.01175
2025-09-14,1,FHL,Breiðablik,0,13,29,0.00725
2025-09-14,1,FHL,Breiðablik,0,14,19,0.00475
2025-09-14,1,FHL,Breiðablik,0,15,12,0.003
2025-09-14,1,FHL,Breiðablik,0,16,11,0.00275
2025-09-14,1,FHL,Breiðablik,0,17,3,7.5e-4
2025-09-14,1,FHL,Breiðablik,0,18,2,5e-4
2025-09-14,1,FHL,Breiðablik,0,19,2,5e-4
2025-09-14,1,FHL,Breiðablik,0,20,2,5e-4
2025-09-14,1,FHL,Breiðablik,1,0,5,0.00125
2025-09-14,1,FHL,Breiðablik,1,1,39,0.00975
2025-09-14,1,FHL,Breiðablik,1,2,58,0.0145
2025-09-14,1,FHL,Breiðablik,1,3,94,0.0235
2025-09-14,1,FHL,Breiðablik,1,4,143,0.03575
2025-09-14,1,FHL,Breiðablik,1,5,139,0.03475
2025-09-14,1,FHL,Breiðablik,1,6,131,0.03275
2025-09-14,1,FHL,Breiðablik,1,7,127,0.03175
2025-09-14,1,FHL,Breiðablik,1,8,126,0.0315
2025-09-14,1,FHL,Breiðablik,1,9,91,0.02275
2025-09-14,1,FHL,Breiðablik,1,10,56,0.014
2025-09-14,1,FHL,Breiðablik,1,11,47,0.01175
2025-09-14,1,FHL,Breiðablik,1,12,28,0.007
2025-09-14,1,FHL,Breiðablik,1,13,15,0.00375
2025-09-14,1,FHL,Breiðablik,1,14,13,0.00325
2025-09-14,1,FHL,Breiðablik,1,15,6,0.0015
2025-09-14,1,FHL,Breiðablik,1,16,4,0.001
2025-09-14,1,FHL,Breiðablik,1,18,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,1,19,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,1,21,2,5e-4
2025-09-14,1,FHL,Breiðablik,2,0,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,2,1,12,0.003
2025-09-14,1,FHL,Breiðablik,2,2,21,0.00525
2025-09-14,1,FHL,Breiðablik,2,3,32,0.008
2025-09-14,1,FHL,Breiðablik,2,4,41,0.01025
2025-09-14,1,FHL,Breiðablik,2,5,42,0.0105
2025-09-14,1,FHL,Breiðablik,2,6,39,0.00975
2025-09-14,1,FHL,Breiðablik,2,7,41,0.01025
2025-09-14,1,FHL,Breiðablik,2,8,38,0.0095
2025-09-14,1,FHL,Breiðablik,2,9,28,0.007
2025-09-14,1,FHL,Breiðablik,2,10,9,0.00225
2025-09-14,1,FHL,Breiðablik,2,11,17,0.00425
2025-09-14,1,FHL,Breiðablik,2,12,6,0.0015
2025-09-14,1,FHL,Breiðablik,2,13,5,0.00125
2025-09-14,1,FHL,Breiðablik,2,14,6,0.0015
2025-09-14,1,FHL,Breiðablik,2,16,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,2,17,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,2,18,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,2,19,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,3,1,2,5e-4
2025-09-14,1,FHL,Breiðablik,3,2,4,0.001
2025-09-14,1,FHL,Breiðablik,3,3,4,0.001
2025-09-14,1,FHL,Breiðablik,3,4,9,0.00225
2025-09-14,1,FHL,Breiðablik,3,5,8,0.002
2025-09-14,1,FHL,Breiðablik,3,6,10,0.0025
2025-09-14,1,FHL,Breiðablik,3,7,10,0.0025
2025-09-14,1,FHL,Breiðablik,3,8,10,0.0025
2025-09-14,1,FHL,Breiðablik,3,9,3,7.5e-4
2025-09-14,1,FHL,Breiðablik,3,10,4,0.001
2025-09-14,1,FHL,Breiðablik,3,11,3,7.5e-4
2025-09-14,1,FHL,Breiðablik,3,12,3,7.5e-4
2025-09-14,1,FHL,Breiðablik,3,14,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,4,1,2,5e-4
2025-09-14,1,FHL,Breiðablik,4,2,3,7.5e-4
2025-09-14,1,FHL,Breiðablik,4,3,2,5e-4
2025-09-14,1,FHL,Breiðablik,4,4,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,4,5,2,5e-4
2025-09-14,1,FHL,Breiðablik,4,6,4,0.001
2025-09-14,1,FHL,Breiðablik,4,7,2,5e-4
2025-09-14,1,FHL,Breiðablik,4,8,3,7.5e-4
2025-09-14,1,FHL,Breiðablik,4,9,1,2.5e-4
2025-09-14,1,FHL,Breiðablik,4,12,2,5e-4
2025-09-14,1,FHL,Breiðablik,5,6,1,2.5e-4
2025-09-14,1,Valur,Tindastóll,0,0,243,0.06075
2025-09-14,1,Valur,Tindastóll,0,1,131,0.03275
2025-09-14,1,Valur,Tindastóll,0,2,54,0.0135
2025-09-14,1,Valur,Tindastóll,0,3,9,0.00225
2025-09-14,1,Valur,Tindastóll,0,4,2,5e-4
2025-09-14,1,Valur,Tindastóll,1,0,482,0.1205
2025-09-14,1,Valur,Tindastóll,1,1,287,0.07175
2025-09-14,1,Valur,Tindastóll,1,2,104,0.026
2025-09-14,1,Valur,Tindastóll,1,3,16,0.004
2025-09-14,1,Valur,Tindastóll,1,4,6,0.0015
2025-09-14,1,Valur,Tindastóll,1,5,3,7.5e-4
2025-09-14,1,Valur,Tindastóll,2,0,482,0.1205
2025-09-14,1,Valur,Tindastóll,2,1,310,0.0775
2025-09-14,1,Valur,Tindastóll,2,2,111,0.02775
2025-09-14,1,Valur,Tindastóll,2,3,37,0.00925
2025-09-14,1,Valur,Tindastóll,2,4,3,7.5e-4
2025-09-14,1,Valur,Tindastóll,3,0,367,0.09175
2025-09-14,1,Valur,Tindastóll,3,1,224,0.056
2025-09-14,1,Valur,Tindastóll,3,2,87,0.02175
2025-09-14,1,Valur,Tindastóll,3,3,25,0.00625
2025-09-14,1,Valur,Tindastóll,3,4,1,2.5e-4
2025-09-14,1,Valur,Tindastóll,3,5,2,5e-4
2025-09-14,1,Valur,Tindastóll,3,6,1,2.5e-4
2025-09-14,1,Valur,Tindastóll,4,0,246,0.0615
2025-09-14,1,Valur,Tindastóll,4,1,163,0.04075
2025-09-14,1,Valur,Tindastóll,4,2,63,0.01575
2025-09-14,1,Valur,Tindastóll,4,3,19,0.00475
2025-09-14,1,Valur,Tindastóll,4,4,2,5e-4
2025-09-14,1,Valur,Tindastóll,4,5,1,2.5e-4
2025-09-14,1,Valur,Tindastóll,5,0,127,0.03175
2025-09-14,1,Valur,Tindastóll,5,1,96,0.024
2025-09-14,1,Valur,Tindastóll,5,2,32,0.008
2025-09-14,1,Valur,Tindastóll,5,3,6,0.0015
2025-09-14,1,Valur,Tindastóll,5,4,1,2.5e-4
2025-09-14,1,Valur,Tindastóll,5,5,1,2.5e-4
2025-09-14,1,Valur,Tindastóll,6,0,79,0.01975
2025-09-14,1,Valur,Tindastóll,6,1,41,0.01025
2025-09-14,1,Valur,Tindastóll,6,2,16,0.004
2025-09-14,1,Valur,Tindastóll,6,3,4,0.001
2025-09-14,1,Valur,Tindastóll,6,4,2,5e-4
2025-09-14,1,Valur,Tindastóll,7,0,34,0.0085
2025-09-14,1,Valur,Tindastóll,7,1,21,0.00525
2025-09-14,1,Valur,Tindastóll,7,2,2,5e-4
2025-09-14,1,Valur,Tindastóll,7,3,3,7.5e-4
2025-09-14,1,Valur,Tindastóll,8,0,13,0.00325
2025-09-14,1,Valur,Tindastóll,8,1,10,0.0025
2025-09-14,1,Valur,Tindastóll,8,2,7,0.00175
2025-09-14,1,Valur,Tindastóll,8,3,3,7.5e-4
2025-09-14,1,Valur,Tindastóll,9,0,8,0.002
2025-09-14,1,Valur,Tindastóll,9,1,6,0.0015
2025-09-14,1,Valur,Tindastóll,9,2,1,2.5e-4
2025-09-14,1,Valur,Tindastóll,10,0,2,5e-4
2025-09-14,1,Valur,Tindastóll,10,1,3,7.5e-4
2025-09-14,1,Valur,Tindastóll,10,3,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,0,0,54,0.0135
2025-09-20,1,Breiðablik,Þór/KA,0,1,25,0.00625
2025-09-20,1,Breiðablik,Þór/KA,0,2,8,0.002
2025-09-20,1,Breiðablik,Þór/KA,0,3,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,0,4,3,7.5e-4
2025-09-20,1,Breiðablik,Þór/KA,0,5,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,1,0,142,0.0355
2025-09-20,1,Breiðablik,Þór/KA,1,1,92,0.023
2025-09-20,1,Breiðablik,Þór/KA,1,2,30,0.0075
2025-09-20,1,Breiðablik,Þór/KA,1,3,15,0.00375
2025-09-20,1,Breiðablik,Þór/KA,1,4,5,0.00125
2025-09-20,1,Breiðablik,Þór/KA,2,0,230,0.0575
2025-09-20,1,Breiðablik,Þór/KA,2,1,166,0.0415
2025-09-20,1,Breiðablik,Þór/KA,2,2,70,0.0175
2025-09-20,1,Breiðablik,Þór/KA,2,3,26,0.0065
2025-09-20,1,Breiðablik,Þór/KA,2,4,4,0.001
2025-09-20,1,Breiðablik,Þór/KA,2,5,3,7.5e-4
2025-09-20,1,Breiðablik,Þór/KA,3,0,310,0.0775
2025-09-20,1,Breiðablik,Þór/KA,3,1,213,0.05325
2025-09-20,1,Breiðablik,Þór/KA,3,2,74,0.0185
2025-09-20,1,Breiðablik,Þór/KA,3,3,22,0.0055
2025-09-20,1,Breiðablik,Þór/KA,3,4,4,0.001
2025-09-20,1,Breiðablik,Þór/KA,3,5,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,3,7,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,4,0,313,0.07825
2025-09-20,1,Breiðablik,Þór/KA,4,1,225,0.05625
2025-09-20,1,Breiðablik,Þór/KA,4,2,83,0.02075
2025-09-20,1,Breiðablik,Þór/KA,4,3,16,0.004
2025-09-20,1,Breiðablik,Þór/KA,4,4,12,0.003
2025-09-20,1,Breiðablik,Þór/KA,4,6,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,5,0,243,0.06075
2025-09-20,1,Breiðablik,Þór/KA,5,1,180,0.045
2025-09-20,1,Breiðablik,Þór/KA,5,2,75,0.01875
2025-09-20,1,Breiðablik,Þór/KA,5,3,24,0.006
2025-09-20,1,Breiðablik,Þór/KA,5,4,7,0.00175
2025-09-20,1,Breiðablik,Þór/KA,5,5,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,6,0,218,0.0545
2025-09-20,1,Breiðablik,Þór/KA,6,1,140,0.035
2025-09-20,1,Breiðablik,Þór/KA,6,2,72,0.018
2025-09-20,1,Breiðablik,Þór/KA,6,3,20,0.005
2025-09-20,1,Breiðablik,Þór/KA,6,4,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,6,5,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,7,0,175,0.04375
2025-09-20,1,Breiðablik,Þór/KA,7,1,103,0.02575
2025-09-20,1,Breiðablik,Þór/KA,7,2,40,0.01
2025-09-20,1,Breiðablik,Þór/KA,7,3,10,0.0025
2025-09-20,1,Breiðablik,Þór/KA,7,4,5,0.00125
2025-09-20,1,Breiðablik,Þór/KA,7,5,2,5e-4
2025-09-20,1,Breiðablik,Þór/KA,8,0,103,0.02575
2025-09-20,1,Breiðablik,Þór/KA,8,1,72,0.018
2025-09-20,1,Breiðablik,Þór/KA,8,2,27,0.00675
2025-09-20,1,Breiðablik,Þór/KA,8,3,7,0.00175
2025-09-20,1,Breiðablik,Þór/KA,8,4,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,9,0,61,0.01525
2025-09-20,1,Breiðablik,Þór/KA,9,1,47,0.01175
2025-09-20,1,Breiðablik,Þór/KA,9,2,22,0.0055
2025-09-20,1,Breiðablik,Þór/KA,9,3,8,0.002
2025-09-20,1,Breiðablik,Þór/KA,9,5,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,10,0,40,0.01
2025-09-20,1,Breiðablik,Þór/KA,10,1,25,0.00625
2025-09-20,1,Breiðablik,Þór/KA,10,2,10,0.0025
2025-09-20,1,Breiðablik,Þór/KA,10,3,5,0.00125
2025-09-20,1,Breiðablik,Þór/KA,11,0,28,0.007
2025-09-20,1,Breiðablik,Þór/KA,11,1,17,0.00425
2025-09-20,1,Breiðablik,Þór/KA,11,2,4,0.001
2025-09-20,1,Breiðablik,Þór/KA,11,3,2,5e-4
2025-09-20,1,Breiðablik,Þór/KA,12,0,13,0.00325
2025-09-20,1,Breiðablik,Þór/KA,12,1,8,0.002
2025-09-20,1,Breiðablik,Þór/KA,12,2,3,7.5e-4
2025-09-20,1,Breiðablik,Þór/KA,13,0,5,0.00125
2025-09-20,1,Breiðablik,Þór/KA,13,1,6,0.0015
2025-09-20,1,Breiðablik,Þór/KA,13,2,3,7.5e-4
2025-09-20,1,Breiðablik,Þór/KA,13,4,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,14,0,5,0.00125
2025-09-20,1,Breiðablik,Þór/KA,14,1,2,5e-4
2025-09-20,1,Breiðablik,Þór/KA,14,2,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,15,0,2,5e-4
2025-09-20,1,Breiðablik,Þór/KA,15,1,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,15,2,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,16,0,1,2.5e-4
2025-09-20,1,Breiðablik,Þór/KA,16,2,1,2.5e-4
2025-09-20,1,Fram,Valur,0,0,271,0.06775
2025-09-20,1,Fram,Valur,0,1,399,0.09975
2025-09-20,1,Fram,Valur,0,2,376,0.094
2025-09-20,1,Fram,Valur,0,3,245,0.06125
2025-09-20,1,Fram,Valur,0,4,122,0.0305
2025-09-20,1,Fram,Valur,0,5,48,0.012
2025-09-20,1,Fram,Valur,0,6,18,0.0045
2025-09-20,1,Fram,Valur,0,7,10,0.0025
2025-09-20,1,Fram,Valur,0,8,3,7.5e-4
2025-09-20,1,Fram,Valur,0,9,1,2.5e-4
