team,points,n,p_raw,p,mean,p_top,team_nr
FH (94%),17,1,2.5e-4,0.0035714285714285713,33.53224999999999,94%,7
FH (94%),18,10,0.0025,0.03571428571428571,33.53224999999999,94%,7
FH (94%),19,10,0.0025,0.03571428571428571,33.53224999999999,94%,7
FH (94%),20,25,0.00625,0.08928571428571429,33.53224999999999,94%,7
FH (94%),21,21,0.00525,0.075,33.53224999999999,94%,7
FH (94%),22,42,0.0105,0.15,33.53224999999999,94%,7
FH (94%),23,59,0.01475,0.2107142857142857,33.53224999999999,94%,7
FH (94%),24,83,0.02075,0.29642857142857143,33.53224999999999,94%,7
FH (94%),25,95,0.02375,0.33928571428571425,33.53224999999999,94%,7
FH (94%),26,128,0.032,0.45714285714285713,33.53224999999999,94%,7
FH (94%),27,157,0.03925,0.5607142857142856,33.53224999999999,94%,7
FH (94%),28,166,0.0415,0.5928571428571429,33.53224999999999,94%,7
FH (94%),29,197,0.04925,0.7035714285714285,33.53224999999999,94%,7
FH (94%),30,223,0.05575,0.7964285714285714,33.53224999999999,94%,7
FH (94%),31,269,0.06725,0.9607142857142856,33.53224999999999,94%,7
FH (94%),32,253,0.06325,0.9035714285714285,33.53224999999999,94%,7
FH (94%),33,280,0.07,1,33.53224999999999,94%,7
FH (94%),34,238,0.0595,0.8499999999999999,33.53224999999999,94%,7
FH (94%),35,260,0.065,0.9285714285714285,33.53224999999999,94%,7
FH (94%),36,243,0.06075,0.8678571428571428,33.53224999999999,94%,7
FH (94%),37,221,0.05525,0.7892857142857143,33.53224999999999,94%,7
FH (94%),38,200,0.05,0.7142857142857143,33.53224999999999,94%,7
FH (94%),39,179,0.04475,0.6392857142857142,33.53224999999999,94%,7
FH (94%),40,145,0.03625,0.5178571428571428,33.53224999999999,94%,7
FH (94%),41,113,0.02825,0.4035714285714285,33.53224999999999,94%,7
FH (94%),42,94,0.0235,0.3357142857142857,33.53224999999999,94%,7
FH (94%),43,85,0.02125,0.30357142857142855,33.53224999999999,94%,7
FH (94%),44,65,0.01625,0.23214285714285712,33.53224999999999,94%,7
FH (94%),45,47,0.01175,0.16785714285714284,33.53224999999999,94%,7
FH (94%),46,30,0.0075,0.10714285714285712,33.53224999999999,94%,7
FH (94%),47,30,0.0075,0.10714285714285712,33.53224999999999,94%,7
FH (94%),48,8,0.002,0.02857142857142857,33.53224999999999,94%,7
FH (94%),49,9,0.00225,0.03214285714285714,33.53224999999999,94%,7
FH (94%),50,4,0.001,0.014285714285714285,33.53224999999999,94%,7
FH (94%),51,2,5e-4,0.007142857142857143,33.53224999999999,94%,7
FH (94%),53,3,7.5e-4,0.010714285714285713,33.53224999999999,94%,7
FHL (0%),0,156,0.039,0.3326226012793177,6.257499999999999,0%,1
FHL (0%),1,243,0.06075,0.5181236673773988,6.257499999999999,0%,1
FHL (0%),2,227,0.05675,0.48400852878464823,6.257499999999999,0%,1
FHL (0%),3,367,0.09175,0.7825159914712154,6.257499999999999,0%,1
FHL (0%),4,469,0.11725,1,6.257499999999999,0%,1
FHL (0%),5,385,0.09625,0.8208955223880597,6.257499999999999,0%,1
FHL (0%),6,410,0.1025,0.8742004264392325,6.257499999999999,0%,1
FHL (0%),7,418,0.1045,0.8912579957356077,6.257499999999999,0%,1
FHL (0%),8,313,0.07825,0.6673773987206824,6.257499999999999,0%,1
FHL (0%),9,235,0.05875,0.5010660980810234,6.257499999999999,0%,1
FHL (0%),10,239,0.05975,0.509594882729211,6.257499999999999,0%,1
FHL (0%),11,163,0.04075,0.3475479744136461,6.257499999999999,0%,1
FHL (0%),12,106,0.0265,0.2260127931769723,6.257499999999999,0%,1
FHL (0%),13,87,0.02175,0.185501066098081,6.257499999999999,0%,1
FHL (0%),14,72,0.018,0.1535181236673774,6.257499999999999,0%,1
FHL (0%),15,44,0.011,0.09381663113006397,6.257499999999999,0%,1
FHL (0%),16,29,0.00725,0.061833688699360345,6.257499999999999,0%,1
FHL (0%),17,12,0.003,0.025586353944562903,6.257499999999999,0%,1
FHL (0%),18,7,0.00175,0.01492537313432836,6.257499999999999,0%,1
FHL (0%),19,6,0.0015,0.012793176972281451,6.257499999999999,0%,1
FHL (0%),20,5,0.00125,0.010660980810234543,6.257499999999999,0%,1
FHL (0%),21,2,5e-4,0.0042643923240938165,6.257499999999999,0%,1
FHL (0%),22,1,2.5e-4,0.0021321961620469083,6.257499999999999,0%,1
FHL (0%),23,1,2.5e-4,0.0021321961620469083,6.257499999999999,0%,1
FHL (0%),24,1,2.5e-4,0.0021321961620469083,6.257499999999999,0%,1
FHL (0%),25,1,2.5e-4,0.0021321961620469083,6.257499999999999,0%,1
FHL (0%),28,1,2.5e-4,0.0021321961620469083,6.257499999999999,0%,1
Fram (5%),3,5,0.00125,0.01488095238095238,14.461999999999998,5%,3
Fram (5%),4,36,0.009,0.10714285714285712,14.461999999999998,5%,3
Fram (5%),5,46,0.0115,0.1369047619047619,14.461999999999998,5%,3
Fram (5%),6,65,0.01625,0.19345238095238096,14.461999999999998,5%,3
Fram (5%),7,127,0.03175,0.37797619047619047,14.461999999999998,5%,3
Fram (5%),8,160,0.04,0.47619047619047616,14.461999999999998,5%,3
Fram (5%),9,190,0.0475,0.5654761904761905,14.461999999999998,5%,3
Fram (5%),10,282,0.0705,0.8392857142857142,14.461999999999998,5%,3
Fram (5%),11,284,0.071,0.8452380952380951,14.461999999999998,5%,3
Fram (5%),12,281,0.07025,0.8363095238095238,14.461999999999998,5%,3
Fram (5%),13,315,0.07875,0.9375,14.461999999999998,5%,3
Fram (5%),14,336,0.084,1,14.461999999999998,5%,3
Fram (5%),15,306,0.0765,0.9107142857142856,14.461999999999998,5%,3
Fram (5%),16,273,0.06825,0.8125,14.461999999999998,5%,3
Fram (5%),17,243,0.06075,0.7232142857142857,14.461999999999998,5%,3
Fram (5%),18,228,0.057,0.6785714285714286,14.461999999999998,5%,3
Fram (5%),19,196,0.049,0.5833333333333334,14.461999999999998,5%,3
Fram (5%),20,148,0.037,0.4404761904761904,14.461999999999998,5%,3
Fram (5%),21,119,0.02975,0.35416666666666663,14.461999999999998,5%,3
Fram (5%),22,105,0.02625,0.31249999999999994,14.461999999999998,5%,3
Fram (5%),23,81,0.02025,0.24107142857142858,14.461999999999998,5%,3
Fram (5%),24,47,0.01175,0.13988095238095238,14.461999999999998,5%,3
Fram (5%),25,42,0.0105,0.125,14.461999999999998,5%,3
Fram (5%),26,30,0.0075,0.08928571428571427,14.461999999999998,5%,3
Fram (5%),27,18,0.0045,0.05357142857142856,14.461999999999998,5%,3
Fram (5%),28,16,0.004,0.047619047619047616,14.461999999999998,5%,3
Fram (5%),29,8,0.002,0.023809523809523808,14.461999999999998,5%,3
Fram (5%),30,7,0.00175,0.020833333333333332,14.461999999999998,5%,3
Fram (5%),31,2,5e-4,0.005952380952380952,14.461999999999998,5%,3
Fram (5%),32,3,7.5e-4,0.008928571428571428,14.461999999999998,5%,3
Fram (5%),34,1,2.5e-4,0.002976190476190476,14.461999999999998,5%,3
Stjarnan (65%),10,3,7.5e-4,0.01060070671378092,25.9275,65%,5
Stjarnan (65%),11,3,7.5e-4,0.01060070671378092,25.9275,65%,5
Stjarnan (65%),12,9,0.00225,0.03180212014134276,25.9275,65%,5
Stjarnan (65%),13,9,0.00225,0.03180212014134276,25.9275,65%,5
Stjarnan (65%),14,21,0.00525,0.07420494699646644,25.9275,65%,5
Stjarnan (65%),15,25,0.00625,0.088339222614841,25.9275,65%,5
Stjarnan (65%),16,53,0.01325,0.1872791519434629,25.9275,65%,5
Stjarnan (65%),17,93,0.02325,0.3286219081272085,25.9275,65%,5
Stjarnan (65%),18,105,0.02625,0.3710247349823322,25.9275,65%,5
Stjarnan (65%),19,135,0.03375,0.4770318021201414,25.9275,65%,5
Stjarnan (65%),20,196,0.049,0.6925795053003534,25.9275,65%,5
Stjarnan (65%),21,216,0.054,0.7632508833922262,25.9275,65%,5
Stjarnan (65%),22,262,0.0655,0.9257950530035337,25.9275,65%,5
Stjarnan (65%),23,261,0.06525,0.92226148409894,25.9275,65%,5
Stjarnan (65%),24,252,0.063,0.8904593639575973,25.9275,65%,5
Stjarnan (65%),25,273,0.06825,0.9646643109540638,25.9275,65%,5
Stjarnan (65%),26,283,0.07075,1,25.9275,65%,5
Stjarnan (65%),27,273,0.06825,0.9646643109540638,25.9275,65%,5
Stjarnan (65%),28,256,0.064,0.9045936395759718,25.9275,65%,5
Stjarnan (65%),29,224,0.056,0.7915194346289753,25.9275,65%,5
Stjarnan (65%),30,230,0.0575,0.8127208480565372,25.9275,65%,5
Stjarnan (65%),31,177,0.04425,0.6254416961130742,25.9275,65%,5
Stjarnan (65%),32,167,0.04175,0.5901060070671379,25.9275,65%,5
Stjarnan (65%),33,129,0.03225,0.4558303886925796,25.9275,65%,5
Stjarnan (65%),34,118,0.0295,0.4169611307420495,25.9275,65%,5
Stjarnan (65%),35,67,0.01675,0.2367491166077739,25.9275,65%,5
Stjarnan (65%),36,50,0.0125,0.176678445229682,25.9275,65%,5
Stjarnan (65%),37,36,0.009,0.12720848056537104,25.9275,65%,5
Stjarnan (65%),38,34,0.0085,0.12014134275618377,25.9275,65%,5
Stjarnan (65%),39,13,0.00325,0.045936395759717315,25.9275,65%,5
Stjarnan (65%),40,13,0.00325,0.045936395759717315,25.9275,65%,5
Stjarnan (65%),41,8,0.002,0.02826855123674912,25.9275,65%,5
Stjarnan (65%),42,3,7.5e-4,0.01060070671378092,25.9275,65%,5
Stjarnan (65%),43,2,5e-4,0.00706713780918728,25.9275,65%,5
Stjarnan (65%),44,1,2.5e-4,0.00353356890459364,25.9275,65%,5
Tindastóll (1%),3,46,0.0115,0.12169312169312169,11.447000000000003,1%,2
Tindastóll (1%),4,107,0.02675,0.2830687830687831,11.447000000000003,1%,2
Tindastóll (1%),5,126,0.0315,0.3333333333333333,11.447000000000003,1%,2
Tindastóll (1%),6,215,0.05375,0.5687830687830687,11.447000000000003,1%,2
Tindastóll (1%),7,276,0.069,0.7301587301587302,11.447000000000003,1%,2
Tindastóll (1%),8,341,0.08525,0.9021164021164022,11.447000000000003,1%,2
Tindastóll (1%),9,320,0.08,0.8465608465608466,11.447000000000003,1%,2
Tindastóll (1%),10,368,0.092,0.9735449735449735,11.447000000000003,1%,2
Tindastóll (1%),11,378,0.0945,1,11.447000000000003,1%,2
Tindastóll (1%),12,309,0.07725,0.8174603174603174,11.447000000000003,1%,2
Tindastóll (1%),13,316,0.079,0.8359788359788359,11.447000000000003,1%,2
Tindastóll (1%),14,263,0.06575,0.6957671957671958,11.447000000000003,1%,2
Tindastóll (1%),15,199,0.04975,0.5264550264550265,11.447000000000003,1%,2
Tindastóll (1%),16,208,0.052,0.5502645502645502,11.447000000000003,1%,2
Tindastóll (1%),17,153,0.03825,0.40476190476190477,11.447000000000003,1%,2
Tindastóll (1%),18,108,0.027,0.2857142857142857,11.447000000000003,1%,2
Tindastóll (1%),19,85,0.02125,0.22486772486772488,11.447000000000003,1%,2
Tindastóll (1%),20,63,0.01575,0.16666666666666666,11.447000000000003,1%,2
Tindastóll (1%),21,49,0.01225,0.12962962962962962,11.447000000000003,1%,2
Tindastóll (1%),22,25,0.00625,0.06613756613756613,11.447000000000003,1%,2
Tindastóll (1%),23,13,0.00325,0.03439153439153439,11.447000000000003,1%,2
Tindastóll (1%),24,11,0.00275,0.0291005291005291,11.447000000000003,1%,2
Tindastóll (1%),25,8,0.002,0.021164021164021163,11.447000000000003,1%,2
Tindastóll (1%),26,6,0.0015,0.015873015873015872,11.447000000000003,1%,2
Tindastóll (1%),27,4,0.001,0.010582010582010581,11.447000000000003,1%,2
Tindastóll (1%),29,3,7.5e-4,0.007936507936507936,11.447000000000003,1%,2
Valur (99%),20,1,2.5e-4,0.0031746031746031746,38.43674999999999,99%,8
Valur (99%),21,3,7.5e-4,0.009523809523809525,38.43674999999999,99%,8
Valur (99%),22,4,0.001,0.012698412698412698,38.43674999999999,99%,8
Valur (99%),23,9,0.00225,0.02857142857142857,38.43674999999999,99%,8
Valur (99%),24,9,0.00225,0.02857142857142857,38.43674999999999,99%,8
Valur (99%),25,10,0.0025,0.031746031746031744,38.43674999999999,99%,8
Valur (99%),26,16,0.004,0.050793650793650794,38.43674999999999,99%,8
Valur (99%),27,41,0.01025,0.13015873015873017,38.43674999999999,99%,8
Valur (99%),28,44,0.011,0.13968253968253969,38.43674999999999,99%,8
Valur (99%),29,53,0.01325,0.16825396825396824,38.43674999999999,99%,8
Valur (99%),30,94,0.0235,0.2984126984126984,38.43674999999999,99%,8
Valur (99%),31,87,0.02175,0.27619047619047615,38.43674999999999,99%,8
Valur (99%),32,107,0.02675,0.3396825396825397,38.43674999999999,99%,8
Valur (99%),33,161,0.04025,0.5111111111111111,38.43674999999999,99%,8
Valur (99%),34,176,0.044,0.5587301587301587,38.43674999999999,99%,8
Valur (99%),35,270,0.0675,0.8571428571428572,38.43674999999999,99%,8
Valur (99%),36,270,0.0675,0.8571428571428572,38.43674999999999,99%,8
Valur (99%),37,291,0.07275,0.9238095238095237,38.43674999999999,99%,8
Valur (99%),38,295,0.07375,0.9365079365079364,38.43674999999999,99%,8
Valur (99%),39,302,0.0755,0.9587301587301587,38.43674999999999,99%,8
Valur (99%),40,315,0.07875,1,38.43674999999999,99%,8
Valur (99%),41,300,0.075,0.9523809523809523,38.43674999999999,99%,8
Valur (99%),42,289,0.07225,0.9174603174603174,38.43674999999999,99%,8
Valur (99%),43,246,0.0615,0.780952380952381,38.43674999999999,99%,8
Valur (99%),44,172,0.043,0.546031746031746,38.43674999999999,99%,8
Valur (99%),45,139,0.03475,0.4412698412698413,38.43674999999999,99%,8
Valur (99%),46,97,0.02425,0.30793650793650795,38.43674999999999,99%,8
Valur (99%),47,96,0.024,0.3047619047619048,38.43674999999999,99%,8
Valur (99%),48,56,0.014,0.17777777777777778,38.43674999999999,99%,8
Valur (99%),49,11,0.00275,0.03492063492063492,38.43674999999999,99%,8
Valur (99%),50,32,0.008,0.10158730158730159,38.43674999999999,99%,8
Valur (99%),52,4,0.001,0.012698412698412698,38.43674999999999,99%,8
Víkingur R. (46%),5,1,2.5e-4,0.0032679738562091504,22.8145,46%,4
Víkingur R. (46%),7,4,0.001,0.013071895424836602,22.8145,46%,4
Víkingur R. (46%),8,6,0.0015,0.0196078431372549,22.8145,46%,4
Víkingur R. (46%),9,7,0.00175,0.022875816993464054,22.8145,46%,4
Víkingur R. (46%),10,18,0.0045,0.058823529411764705,22.8145,46%,4
Víkingur R. (46%),11,26,0.0065,0.08496732026143791,22.8145,46%,4
Víkingur R. (46%),12,34,0.0085,0.11111111111111112,22.8145,46%,4
Víkingur R. (46%),13,56,0.014,0.18300653594771243,22.8145,46%,4
Víkingur R. (46%),14,66,0.0165,0.21568627450980393,22.8145,46%,4
Víkingur R. (46%),15,91,0.02275,0.2973856209150327,22.8145,46%,4
Víkingur R. (46%),16,143,0.03575,0.46732026143790845,22.8145,46%,4
Víkingur R. (46%),17,174,0.0435,0.5686274509803921,22.8145,46%,4
Víkingur R. (46%),18,212,0.053,0.6928104575163399,22.8145,46%,4
Víkingur R. (46%),19,205,0.05125,0.6699346405228758,22.8145,46%,4
Víkingur R. (46%),20,283,0.07075,0.9248366013071895,22.8145,46%,4
Víkingur R. (46%),21,289,0.07225,0.9444444444444444,22.8145,46%,4
Víkingur R. (46%),22,305,0.07625,0.9967320261437909,22.8145,46%,4
Víkingur R. (46%),23,297,0.07425,0.9705882352941176,22.8145,46%,4
Víkingur R. (46%),24,306,0.0765,1,22.8145,46%,4
Víkingur R. (46%),25,256,0.064,0.8366013071895425,22.8145,46%,4
Víkingur R. (46%),26,242,0.0605,0.7908496732026143,22.8145,46%,4
Víkingur R. (46%),27,205,0.05125,0.6699346405228758,22.8145,46%,4
Víkingur R. (46%),28,198,0.0495,0.6470588235294118,22.8145,46%,4
Víkingur R. (46%),29,155,0.03875,0.5065359477124183,22.8145,46%,4
Víkingur R. (46%),30,138,0.0345,0.4509803921568628,22.8145,46%,4
Víkingur R. (46%),31,91,0.02275,0.2973856209150327,22.8145,46%,4
Víkingur R. (46%),32,64,0.016,0.20915032679738563,22.8145,46%,4
Víkingur R. (46%),33,63,0.01575,0.2058823529411765,22.8145,46%,4
Víkingur R. (46%),34,27,0.00675,0.08823529411764706,22.8145,46%,4
Víkingur R. (46%),35,17,0.00425,0.05555555555555556,22.8145,46%,4
Víkingur R. (46%),36,9,0.00225,0.029411764705882353,22.8145,46%,4
Víkingur R. (46%),37,6,0.0015,0.0196078431372549,22.8145,46%,4
Víkingur R. (46%),38,1,2.5e-4,0.0032679738562091504,22.8145,46%,4
Víkingur R. (46%),39,2,5e-4,0.006535947712418301,22.8145,46%,4
Víkingur R. (46%),40,2,5e-4,0.006535947712418301,22.8145,46%,4
Víkingur R. (46%),43,1,2.5e-4,0.0032679738562091504,22.8145,46%,4
Þróttur R. (99%),20,3,7.5e-4,0.010033444816053512,38.84675,99%,9
Þróttur R. (99%),21,2,5e-4,0.006688963210702342,38.84675,99%,9
Þróttur R. (99%),22,2,5e-4,0.006688963210702342,38.84675,99%,9
Þróttur R. (99%),23,6,0.0015,0.020066889632107024,38.84675,99%,9
Þróttur R. (99%),24,8,0.002,0.026755852842809368,38.84675,99%,9
Þróttur R. (99%),25,13,0.00325,0.043478260869565216,38.84675,99%,9
Þróttur R. (99%),26,13,0.00325,0.043478260869565216,38.84675,99%,9
Þróttur R. (99%),27,23,0.00575,0.07692307692307693,38.84675,99%,9
Þróttur R. (99%),28,38,0.0095,0.12709030100334448,38.84675,99%,9
Þróttur R. (99%),29,57,0.01425,0.19063545150501673,38.84675,99%,9
Þróttur R. (99%),30,70,0.0175,0.23411371237458198,38.84675,99%,9
Þróttur R. (99%),31,95,0.02375,0.3177257525083612,38.84675,99%,9
Þróttur R. (99%),32,148,0.037,0.49498327759197325,38.84675,99%,9
Þróttur R. (99%),33,176,0.044,0.588628762541806,38.84675,99%,9
Þróttur R. (99%),34,182,0.0455,0.6086956521739131,38.84675,99%,9
Þróttur R. (99%),35,220,0.055,0.7357859531772576,38.84675,99%,9
Þróttur R. (99%),36,250,0.0625,0.8361204013377926,38.84675,99%,9
Þróttur R. (99%),37,299,0.07475,1,38.84675,99%,9
Þróttur R. (99%),38,257,0.06425,0.8595317725752509,38.84675,99%,9
Þróttur R. (99%),39,299,0.07475,1,38.84675,99%,9
Þróttur R. (99%),40,278,0.0695,0.9297658862876256,38.84675,99%,9
Þróttur R. (99%),41,282,0.0705,0.94314381270903,38.84675,99%,9
Þróttur R. (99%),42,280,0.07,0.9364548494983279,38.84675,99%,9
Þróttur R. (99%),43,209,0.05225,0.6989966555183946,38.84675,99%,9
Þróttur R. (99%),44,212,0.053,0.7090301003344481,38.84675,99%,9
Þróttur R. (99%),45,171,0.04275,0.5719063545150502,38.84675,99%,9
Þróttur R. (99%),46,114,0.0285,0.38127090301003347,38.84675,99%,9
Þróttur R. (99%),47,94,0.0235,0.31438127090301005,38.84675,99%,9
Þróttur R. (99%),48,75,0.01875,0.2508361204013378,38.84675,99%,9
Þróttur R. (99%),49,46,0.0115,0.15384615384615385,38.84675,99%,9
Þróttur R. (99%),50,40,0.01,0.13377926421404684,38.84675,99%,9
Þróttur R. (99%),51,13,0.00325,0.043478260869565216,38.84675,99%,9
Þróttur R. (99%),52,15,0.00375,0.05016722408026756,38.84675,99%,9
Þróttur R. (99%),53,9,0.00225,0.030100334448160532,38.84675,99%,9
Þróttur R. (99%),55,1,2.5e-4,0.003344481605351171,38.84675,99%,9
Þór/KA (90%),12,2,5e-4,0.006211180124223602,31.006250000000005,90%,6
Þór/KA (90%),13,2,5e-4,0.006211180124223602,31.006250000000005,90%,6
Þór/KA (90%),14,2,5e-4,0.006211180124223602,31.006250000000005,90%,6
Þór/KA (90%),15,4,0.001,0.012422360248447204,31.006250000000005,90%,6
Þór/KA (90%),16,5,0.00125,0.015527950310559006,31.006250000000005,90%,6
Þór/KA (90%),17,17,0.00425,0.052795031055900624,31.006250000000005,90%,6
Þór/KA (90%),18,19,0.00475,0.059006211180124224,31.006250000000005,90%,6
Þór/KA (90%),19,34,0.0085,0.10559006211180125,31.006250000000005,90%,6
Þór/KA (90%),20,50,0.0125,0.15527950310559008,31.006250000000005,90%,6
Þór/KA (90%),21,50,0.0125,0.15527950310559008,31.006250000000005,90%,6
Þór/KA (90%),22,77,0.01925,0.23913043478260868,31.006250000000005,90%,6
Þór/KA (90%),23,107,0.02675,0.3322981366459627,31.006250000000005,90%,6
Þór/KA (90%),24,144,0.036,0.44720496894409933,31.006250000000005,90%,6
Þór/KA (90%),25,155,0.03875,0.48136645962732916,31.006250000000005,90%,6
Þór/KA (90%),26,182,0.0455,0.5652173913043478,31.006250000000005,90%,6
Þór/KA (90%),27,206,0.0515,0.639751552795031,31.006250000000005,90%,6
Þór/KA (90%),28,244,0.061,0.7577639751552795,31.006250000000005,90%,6
Þór/KA (90%),29,268,0.067,0.8322981366459627,31.006250000000005,90%,6
Þór/KA (90%),30,273,0.06825,0.8478260869565217,31.006250000000005,90%,6
Þór/KA (90%),31,322,0.0805,1,31.006250000000005,90%,6
Þór/KA (90%),32,276,0.069,0.8571428571428572,31.006250000000005,90%,6
Þór/KA (90%),33,266,0.0665,0.8260869565217391,31.006250000000005,90%,6
Þór/KA (90%),34,245,0.06125,0.7608695652173912,31.006250000000005,90%,6
Þór/KA (90%),35,207,0.05175,0.6428571428571428,31.006250000000005,90%,6
Þór/KA (90%),36,163,0.04075,0.5062111801242236,31.006250000000005,90%,6
Þór/KA (90%),37,170,0.0425,0.5279503105590062,31.006250000000005,90%,6
Þór/KA (90%),38,138,0.0345,0.4285714285714286,31.006250000000005,90%,6
Þór/KA (90%),39,99,0.02475,0.30745341614906835,31.006250000000005,90%,6
Þór/KA (90%),40,85,0.02125,0.2639751552795031,31.006250000000005,90%,6
Þór/KA (90%),41,45,0.01125,0.13975155279503104,31.006250000000005,90%,6
Þór/KA (90%),42,45,0.01125,0.13975155279503104,31.006250000000005,90%,6
Þór/KA (90%),43,41,0.01025,0.12732919254658384,31.006250000000005,90%,6
Þór/KA (90%),44,22,0.0055,0.06832298136645962,31.006250000000005,90%,6
Þór/KA (90%),45,13,0.00325,0.040372670807453416,31.006250000000005,90%,6
Þór/KA (90%),46,15,0.00375,0.046583850931677016,31.006250000000005,90%,6
Þór/KA (90%),47,3,7.5e-4,0.009316770186335404,31.006250000000005,90%,6
Þór/KA (90%),48,2,5e-4,0.006211180124223602,31.006250000000005,90%,6
Þór/KA (90%),49,2,5e-4,0.006211180124223602,31.006250000000005,90%,6
