team,type,median,coverage,lower,upper,loc
Vestri,Vörn,1.058425,0.8,0.8304049,1.309381,Heima
Vestri,Vörn,1.058425,0.9,0.77553065,1.3871189999999995,Heima
Víkingur R.,Vörn,1.23442,0.05,1.22212625,1.2444837500000001,Heima
Víkingur R.,Vörn,1.23442,0.1,1.212731,1.254289,Heima
Víkingur R.,Vörn,1.23442,0.2,1.192102,1.275166,Heima
Víkingur R.,Vörn,1.23442,0.3,1.172183,1.297646,Heima
Víkingur R.,Vörn,1.23442,0.4,1.1526880000000002,1.3217530000000002,Heima
Víkingur R.,Vörn,1.23442,0.5,1.131405,1.3464725,Heima
Víkingur R.,Vörn,1.23442,0.6,1.101838,1.3772259999999998,Heima
Víkingur R.,Vörn,1.23442,0.7,1.0719889999999999,1.409903,Heima
Víkingur R.,Vörn,1.23442,0.8,1.0329679999999999,1.454284,Heima
Víkingur R.,Vörn,1.23442,0.9,0.9680198,1.5245399999999998,Heima
ÍA,Vörn,0.8294509999999999,0.05,0.81923,0.83923785,Heima
ÍA,Vörn,0.8294509999999999,0.1,0.810197,0.8516154,Heima
ÍA,Vörn,0.8294509999999999,0.2,0.7902606000000001,0.873562,Heima
ÍA,Vörn,0.8294509999999999,0.3,0.7668029,0.8917173,Heima
ÍA,Vörn,0.8294509999999999,0.4,0.7439994,0.9155873999999999,Heima
ÍA,Vörn,0.8294509999999999,0.5,0.7202107499999999,0.9414119999999999,Heima
ÍA,Vörn,0.8294509999999999,0.6,0.6916278,0.9653462,Heima
ÍA,Vörn,0.8294509999999999,0.7,0.6538162,0.99500625,Heima
ÍA,Vörn,0.8294509999999999,0.8,0.6138174999999999,1.03437,Heima
ÍA,Vörn,0.8294509999999999,0.9,0.54663685,1.0976650000000001,Heima
ÍBV,Vörn,0.9777665,0.05,0.9665322249999999,0.9888888,Heima
ÍBV,Vörn,0.9777665,0.1,0.9551606,1.00208,Heima
ÍBV,Vörn,0.9777665,0.2,0.9318104,1.025824,Heima
ÍBV,Vörn,0.9777665,0.3,0.9076077,1.0498885,Heima
ÍBV,Vörn,0.9777665,0.4,0.8819793,1.075113,Heima
ÍBV,Vörn,0.9777665,0.5,0.8535945,1.1008825,Heima
ÍBV,Vörn,0.9777665,0.6,0.8273796,1.1352039999999999,Heima
ÍBV,Vörn,0.9777665,0.7,0.7978084,1.1714225,Heima
ÍBV,Vörn,0.9777665,0.8,0.7611732999999999,1.2149109999999999,Heima
ÍBV,Vörn,0.9777665,0.9,0.6976467,1.2819274999999999,Heima
