team,points,n,p_raw,p,mean,p_top,team_nr
FH (8%),30,220,0.055,0.3421461897356143,27.51225,8%,5
FH (8%),31,357,0.08925,0.5552099533437014,27.51225,8%,5
FH (8%),32,202,0.0505,0.3141524105754277,27.51225,8%,5
FH (8%),34,83,0.02075,0.1290824261275272,27.51225,8%,5
Fram (68%),25,29,0.00725,0.04084507042253521,31.631500000000003,68%,7
Fram (68%),26,82,0.0205,0.11549295774647889,31.631500000000003,68%,7
Fram (68%),27,109,0.02725,0.1535211267605634,31.631500000000003,68%,7
Fram (68%),28,241,0.06025,0.33943661971830985,31.631500000000003,68%,7
Fram (68%),29,488,0.122,0.6873239436619718,31.631500000000003,68%,7
Fram (68%),30,380,0.095,0.5352112676056339,31.631500000000003,68%,7
Fram (68%),31,595,0.14875,0.8380281690140845,31.631500000000003,68%,7
Fram (68%),32,710,0.1775,1,31.631500000000003,68%,7
Fram (68%),33,311,0.07775,0.43802816901408453,31.631500000000003,68%,7
Fram (68%),34,456,0.114,0.6422535211267606,31.631500000000003,68%,7
Fram (68%),35,342,0.0855,0.4816901408450705,31.631500000000003,68%,7
Fram (68%),36,74,0.0185,0.10422535211267606,31.631500000000003,68%,7
Fram (68%),37,116,0.029,0.16338028169014085,31.631500000000003,68%,7
Fram (68%),38,56,0.014,0.07887323943661972,31.631500000000003,68%,7
Fram (68%),40,11,0.00275,0.015492957746478873,31.631500000000003,68%,7
KA (52%),22,6,0.0015,0.010067114093959733,30.802000000000007,52%,6
KA (52%),23,20,0.005,0.03355704697986577,30.802000000000007,52%,6
KA (52%),24,36,0.009,0.060402684563758385,30.802000000000007,52%,6
KA (52%),25,88,0.022,0.1476510067114094,30.802000000000007,52%,6
KA (52%),26,177,0.04425,0.29697986577181207,30.802000000000007,52%,6
KA (52%),27,242,0.0605,0.40604026845637586,30.802000000000007,52%,6
KA (52%),28,300,0.075,0.5033557046979866,30.802000000000007,52%,6
KA (52%),29,462,0.1155,0.7751677852348994,30.802000000000007,52%,6
KA (52%),30,467,0.11675,0.7835570469798658,30.802000000000007,52%,6
KA (52%),31,515,0.12875,0.8640939597315437,30.802000000000007,52%,6
KA (52%),32,596,0.149,1,30.802000000000007,52%,6
KA (52%),33,275,0.06875,0.46140939597315445,30.802000000000007,52%,6
KA (52%),34,358,0.0895,0.6006711409395973,30.802000000000007,52%,6
KA (52%),35,311,0.07775,0.5218120805369127,30.802000000000007,52%,6
KA (52%),37,147,0.03675,0.24664429530201343,30.802000000000007,52%,6
KR (0%),17,63,0.01575,0.08445040214477212,22.497500000000002,0%,1
KR (0%),18,177,0.04425,0.23726541554959785,22.497500000000002,0%,1
KR (0%),19,147,0.03675,0.1970509383378016,22.497500000000002,0%,1
KR (0%),20,479,0.11975,0.6420911528150134,22.497500000000002,0%,1
KR (0%),21,685,0.17125,0.918230563002681,22.497500000000002,0%,1
KR (0%),22,334,0.0835,0.4477211796246649,22.497500000000002,0%,1
KR (0%),23,746,0.1865,1,22.497500000000002,0%,1
KR (0%),24,629,0.15725,0.8431635388739946,22.497500000000002,0%,1
KR (0%),25,178,0.0445,0.2386058981233244,22.497500000000002,0%,1
KR (0%),26,359,0.08975,0.4812332439678284,22.497500000000002,0%,1
KR (0%),27,149,0.03725,0.19973190348525469,22.497500000000002,0%,1
KR (0%),29,54,0.0135,0.07238605898123324,22.497500000000002,0%,1
Stjarnan (75%),28,135,0.03375,0.20059435364041606,32.95075,75%,8
Stjarnan (75%),29,365,0.09125,0.5423476968796433,32.95075,75%,8
Stjarnan (75%),30,264,0.066,0.3922734026745914,32.95075,75%,8
Stjarnan (75%),31,520,0.13,0.7726597325408618,32.95075,75%,8
Stjarnan (75%),32,673,0.16825,1,32.95075,75%,8
Stjarnan (75%),33,425,0.10625,0.6315007429420505,32.95075,75%,8
Stjarnan (75%),34,448,0.112,0.6656760772659732,32.95075,75%,8
Stjarnan (75%),35,494,0.1235,0.7340267459138187,32.95075,75%,8
Stjarnan (75%),36,183,0.04575,0.27191679049034173,32.95075,75%,8
Stjarnan (75%),37,231,0.05775,0.34323922734026746,32.95075,75%,8
Stjarnan (75%),38,156,0.039,0.23179791976225853,32.95075,75%,8
Stjarnan (75%),39,33,0.00825,0.04903417533432392,32.95075,75%,8
Stjarnan (75%),40,42,0.0105,0.06240713224368499,32.95075,75%,8
Stjarnan (75%),41,24,0.006,0.03566121842496285,32.95075,75%,8
Stjarnan (75%),43,7,0.00175,0.010401188707280832,32.95075,75%,8
Valur (100%),37,34,0.0085,0.0522273425499232,43.810750000000006,100%,12
Valur (100%),38,113,0.02825,0.17357910906298002,43.810750000000006,100%,12
Valur (100%),39,101,0.02525,0.15514592933947774,43.810750000000006,100%,12
Valur (100%),40,227,0.05675,0.34869431643625193,43.810750000000006,100%,12
Valur (100%),41,463,0.11575,0.7112135176651305,43.810750000000006,100%,12
Valur (100%),42,383,0.09575,0.5883256528417818,43.810750000000006,100%,12
Valur (100%),43,501,0.12525,0.7695852534562212,43.810750000000006,100%,12
Valur (100%),44,651,0.16275,1,43.810750000000006,100%,12
Valur (100%),45,323,0.08075,0.49615975422427033,43.810750000000006,100%,12
Valur (100%),46,475,0.11875,0.7296466973886329,43.810750000000006,100%,12
Valur (100%),47,384,0.096,0.5898617511520737,43.810750000000006,100%,12
Valur (100%),48,84,0.021,0.12903225806451613,43.810750000000006,100%,12
Valur (100%),49,157,0.03925,0.2411674347158218,43.810750000000006,100%,12
Valur (100%),50,75,0.01875,0.11520737327188939,43.810750000000006,100%,12
Valur (100%),52,29,0.00725,0.0445468509984639,43.810750000000006,100%,12
Vestri (90%),26,6,0.0015,0.010118043844856662,34.022,90%,9
Vestri (90%),27,35,0.00875,0.05902192242833053,34.022,90%,9
Vestri (90%),28,62,0.0155,0.1045531197301855,34.022,90%,9
Vestri (90%),29,119,0.02975,0.20067453625632378,34.022,90%,9
Vestri (90%),30,266,0.0665,0.44856661045531204,34.022,90%,9
Vestri (90%),31,260,0.065,0.43844856661045534,34.022,90%,9
Vestri (90%),32,412,0.103,0.6947723440134908,34.022,90%,9
Vestri (90%),33,593,0.14825,1,34.022,90%,9
Vestri (90%),34,459,0.11475,0.7740303541315346,34.022,90%,9
Vestri (90%),35,519,0.12975,0.8752107925801013,34.022,90%,9
Vestri (90%),36,557,0.13925,0.9392917369308602,34.022,90%,9
Vestri (90%),37,233,0.05825,0.3929173693086004,34.022,90%,9
Vestri (90%),38,250,0.0625,0.4215851602023609,34.022,90%,9
Vestri (90%),39,163,0.04075,0.2748735244519393,34.022,90%,9
Vestri (90%),41,66,0.0165,0.11129848229342328,34.022,90%,9
Víkingur R. (100%),32,73,0.01825,0.10428571428571429,37.26475,100%,11
Víkingur R. (100%),33,213,0.05325,0.30428571428571427,37.26475,100%,11
Víkingur R. (100%),34,224,0.056,0.32,37.26475,100%,11
Víkingur R. (100%),35,495,0.12375,0.7071428571428572,37.26475,100%,11
Víkingur R. (100%),36,700,0.175,1,37.26475,100%,11
Víkingur R. (100%),37,392,0.098,0.56,37.26475,100%,11
Víkingur R. (100%),38,612,0.153,0.8742857142857143,37.26475,100%,11
Víkingur R. (100%),39,642,0.1605,0.9171428571428573,37.26475,100%,11
Víkingur R. (100%),40,168,0.042,0.24000000000000002,37.26475,100%,11
Víkingur R. (100%),41,263,0.06575,0.3757142857142858,37.26475,100%,11
Víkingur R. (100%),42,170,0.0425,0.24285714285714288,37.26475,100%,11
Víkingur R. (100%),44,48,0.012,0.06857142857142857,37.26475,100%,11
ÍA (0%),16,10,0.0025,0.013812154696132598,23.476,0%,2
ÍA (0%),17,49,0.01225,0.06767955801104973,23.476,0%,2
ÍA (0%),18,79,0.01975,0.10911602209944751,23.476,0%,2
ÍA (0%),19,167,0.04175,0.2306629834254144,23.476,0%,2
ÍA (0%),20,357,0.08925,0.4930939226519337,23.476,0%,2
ÍA (0%),21,272,0.068,0.37569060773480667,23.476,0%,2
ÍA (0%),22,494,0.1235,0.6823204419889503,23.476,0%,2
ÍA (0%),23,724,0.181,1,23.476,0%,2
ÍA (0%),24,354,0.0885,0.4889502762430939,23.476,0%,2
ÍA (0%),25,527,0.13175,0.7279005524861879,23.476,0%,2
ÍA (0%),26,452,0.113,0.6243093922651934,23.476,0%,2
ÍA (0%),27,111,0.02775,0.15331491712707182,23.476,0%,2
ÍA (0%),28,268,0.067,0.37016574585635365,23.476,0%,2
ÍA (0%),29,98,0.0245,0.13535911602209946,23.476,0%,2
ÍA (0%),31,38,0.0095,0.052486187845303865,23.476,0%,2
ÍBV (3%),21,125,0.03125,0.16983695652173914,25.83325,3%,3
ÍBV (3%),22,320,0.08,0.4347826086956522,25.83325,3%,3
ÍBV (3%),23,248,0.062,0.33695652173913043,25.83325,3%,3
ÍBV (3%),24,536,0.134,0.7282608695652174,25.83325,3%,3
ÍBV (3%),25,736,0.184,1,25.83325,3%,3
ÍBV (3%),26,403,0.10075,0.547554347826087,25.83325,3%,3
ÍBV (3%),27,582,0.1455,0.7907608695652174,25.83325,3%,3
ÍBV (3%),28,539,0.13475,0.7323369565217391,25.83325,3%,3
ÍBV (3%),29,125,0.03125,0.16983695652173914,25.83325,3%,3
ÍBV (3%),30,229,0.05725,0.3111413043478261,25.83325,3%,3
ÍBV (3%),31,130,0.0325,0.1766304347826087,25.83325,3%,3
ÍBV (3%),33,27,0.00675,0.036684782608695655,25.83325,3%,3
